Season,Name,Team,G,IP,SO,ERA,ERA-,FIP,FIP-,E-F,K/BB+,HR/9+,AVG+,WHIP+,K%+,BB%+,K-BB%,WPA,WPA/LI,Clutch,SV,BS,SD,MD,WAR,NameASCII,PlayerId,MLBAMID
2011,"Jordan Walden","LAA",62,60.1,67,2.9834250999761442,76.23455828604096,2.7933421113392716,70.83711333389385,0.19008298863687267,114.38542343808334,45.34907266362588,85.68289632491664,93.84429098947484,146.19771433569565,127.81149252671405,0.16205534,0.8829720616340637,0.26134616136550903,0.08796889517595191,32,10,35,11,1.4058750867843628,"Jordan Walden",3271,477229
1979,"Neil Allen","NYM",45,78.2,57,2.516949233910164,68.85193015125185,2.833860445885575,74.93281349936186,-0.31691121197541117,111.1126495699929,31.047712189319842,96.77682879350665,100.27627551438914,128.27353950833006,115.44458357067991,0.0753012,0.8899959921836853,0.47728806734085083,0.14432518203639755,8,,15,13,1.3961340188980103,"Neil Allen",1000154,110156
2007,"Matt Lindstrom","FLA",71,67,62,3.0895529424303976,70.0212487712161,2.8515453508155506,63.82968545343477,0.23800759161484697,147.45690597879795,25.692350171628657,96.94843384410612,92.68296156603328,127.42839466599717,86.41737784140771,0.1443662,0.6733660697937012,0.739605724811554,-0.11434363096983768,0,2,20,13,1.3937923908233643,"Matt Lindstrom",4604,434637
2018,"A.J. Minter","ATL",65,61.1,69,3.228261940421043,78.48338983699058,2.7202140384450044,67.2918819696357,0.5080479019760387,121.0356838079645,40.24464884501285,99.83082503483823,99.40900896501412,118.37722160583965,97.80356633411124,0.18076923,1.629173994064331,0.43490323424339294,0.6180335162139081,15,2,27,6,1.3913474082946777,"A.J. Minter",18655,621345
1996,"Tim Crabtree","TOR",53,67.1,57,2.5396041522340793,51.06516115445725,3.3646421974914342,69.15544727552565,-0.8250380452573549,158.3742927585569,43.918944654612446,83.56829664427586,79.91811677978824,128.13028541858614,80.90345900642336,0.12323944,0.8392381072044373,1.1957569122314453,-0.6150417523265665,1,,16,8,1.3870255947113037,"Tim Crabtree",1002715,112775
2006,"Jonathan Broxton","LAD",68,76.1,97,2.593886635718642,58.93306394006821,3.133647342292057,69.49891713890055,-0.5397607065734151,148.50258110028852,73.97955649359467,81.67248128410783,87.76175228066863,176.84809157192905,119.08755202744419,0.2,1.1471680402755737,0.8588404059410095,0.17931028279587546,3,4,22,11,1.3794819116592407,"Jonathan Broxton",4759,455009
2021,"Garrett Crochet","CHW",54,54.1,65,2.8159515792639747,64.4781051150373,2.8019358768116196,63.054418093965225,0.014015702452355061,88.81352224476511,25.82534122690181,85.40441561241349,97.60015668954294,122.61281865220619,138.05648112015854,0.16521739,0.9978235960006714,0.718404233455658,0.08781196250772805,0,1,20,7,1.3747389316558838,"Garrett Crochet",27463,676979
2004,"Kevin Gregg","ANA",55,87.2,84,4.2091255973881365,94.05567408649078,3.0834899234183,70.42748648404958,1.1256356739698363,155.53257579222296,53.4849331486971,93.84237335022829,91.8352974460206,135.60713596431034,87.18889153374525,0.14854111,0.15859808027744293,0.14464828372001648,0.0759836592912076,1,1,10,8,1.3683719635009766,"Kevin Gregg",1793,276514
2022,"Félix Bautista","BAL",65,65.2,88,2.1928937407198275,57.86620532446205,2.9144614278482237,74.57231569846098,-0.7215676871283963,138.20957171647157,89.10942466681348,69.45550187971936,74.15878737984787,156.55795573362147,113.27576819697353,0.256917,2.898404121398926,1.2743533849716187,0.5352567397331907,15,2,29,6,1.3638054132461548,"Felix Bautista",20666,642585
1986,"Greg Harris","TEX",73,111.1,95,2.8293418343991643,66.36267373463855,3.624304873959857,86.89813551580319,-0.7949630395606926,132.8076553314872,95.0903595399512,95.58044343829658,94.29578353685959,136.76809940823716,102.982081242363,0.11471862,0.683302104473114,0.4970656633377075,-0.07596831677207372,20,,28,14,1.3617311716079712,"Greg Harris",1005415,115521
2024,"Orion Kerkering","PHI",55,54.2,65,2.140244151353156,51.73902663117072,2.3159160474735128,56.264059520895266,-0.17567189612035694,182.26173460617022,29.36392222086457,88.9003813473151,80.85088876321302,131.64180639048877,72.22679149973449,0.23529412,1.0055279731750488,1.2628594636917114,-0.4512483651746877,0,2,14,8,1.3559414148330688,"Orion Kerkering",31776,689147
2010,"Hisanori Takahashi","NYM",41,57.1,60,2.0406979912355543,52.39284647344432,2.5894702574573523,66.29511000068007,-0.548772266221798,122.4078737748738,33.62868710852629,80.11092485900403,84.12304823713069,133.40546719829916,108.98438656542275,0.16170213,2.26760196685791,1.1365633010864258,0.8765802171753516,8,0,18,2,1.341702938079834,"Hisanori Takahashi",10091,538227
2010,"Jonny Venters","ATL",79,83,93,1.9518075877375936,48.67025640692454,2.692300186746944,68.39313693316203,-0.7404925990093505,107.02842295034407,11.614727606513588,79.88957300583618,89.39860803510675,138.83697564150975,129.71972753006804,0.15428571,0.32889801263809204,1.0860644578933716,-0.7905386113457102,1,4,26,13,1.3248772621154785,"Jonny Venters",7175,458924
2018,"Richard Rodríguez","PIT",63,69.1,88,2.4663468775666684,61.99599942209607,2.597931410716082,63.87816772137713,-0.13158453314941365,178.737668848778,59.3350569235466,89.15060949103545,82.37299259134473,140.69247472881696,78.71450280282038,0.24731183,0.6315100193023682,1.098204255104065,-0.3350345282854882,0,0,18,7,1.3199776411056519,"Richard Rodriguez",13549,593144
1979,"Ron Davis","NYY",44,85.1,43,2.847656165133233,69.21488587882678,3.5056030042935173,84.64102232945005,-0.6579468391602843,112.54819617935856,58.56940583848511,97.11325546441739,93.67435931929076,102.7197313392436,91.26732938258571,0.04201681,1.9301239252090454,0.7894037961959839,0.3715373553727013,9,,19,13,1.3173222541809082,"Ron Davis",1003075,113135
2022,"Scott Effross","- - -",59,55.1,62,2.602410191738043,66.17195138161578,2.443756160730517,62.23503373085786,0.15865403100752618,151.09259877527236,44.61064284273507,86.61604015689683,82.3334631006078,123.91044509501141,82.21303364823657,0.21171171,2.339470148086548,1.6912704706192017,-0.20180598147280415,4,2,25,7,1.316969707608223,"Scott Effross",18384,664123
2015,"Roberto Osuna","TOR",68,69.2,75,2.5837327176373868,63.684784186268686,3.0187611847716718,73.86605890112634,-0.435028467134285,177.11387301019624,85.34901291476457,75.46735434672603,71.23865666057915,137.75897022900872,77.77989096868512,0.21771218,0.6366059184074402,1.0089889764785767,-0.6013772733221079,20,3,28,11,1.3057475090026855,"Roberto Osuna",13764,532077
2018,"Seranthony Domínguez","PHI",53,58,74,2.948277413349764,73.29307350883704,2.850086584896224,67.79994232912834,0.09819082845353977,129.80638552367137,56.743423964794246,64.52052979572942,71.85567475210823,142.89339008312604,110.08193665902274,0.22510823,1.3272839784622192,1.105870008468628,-0.3673853669227619,16,4,27,8,1.301780343055725,"Seranthony Dominguez",19249,622554
2007,"Rafael Perez","CLE",44,60.2,62,1.780219519027529,40.2343508669661,3.0088359437750594,69.8243798247528,-1.2286164247475304,206.5001098454367,73.71671657213277,69.98420187191059,65.38702800725697,154.64183298086314,74.88704593110691,0.19915254,2.340440034866333,1.4500728845596313,0.8023876601624691,1,1,19,4,1.2970479726791382,"Rafael Perez",4078,460370
2024,"Declan Cronin","MIA",51,65,66,4.430770270895215,105.05914750882891,2.391056676221274,59.460681997772014,2.0397135946739406,109.35704076370214,0,110.87093013769487,108.5576974201371,105.1260542857807,96.13103161345512,0.15658363,1.2143739461898804,0.7677861452102661,0.6441818306700458,0,1,13,8,1.2960838079452515,"Declan Cronin",25645,686539
1979,"Mark Clear","CAL",52,109,98,3.6330272686440517,88.14401200264096,3.6037250993669443,87.38036142765415,0.02930216927710738,105.61978465586483,55.02299923677384,80.46526881337441,101.49078277619607,173.75392910361586,164.5088875682087,0.06237006,0.2267659455537796,0.8446404337882996,-0.6872570368728393,14,,28,14,1.2837920188903809,"Mark Clear",1002330,112382
1991,"Jeff Fassero","MON",51,55.1,42,2.4397595968038712,67.18575378214129,2.548501738070526,68.5397008214389,-0.10874214126665471,134.99090704572757,21.97447589238428,77.68805962228288,77.80501174223754,120.8451573317487,89.52096736318184,0.11210762,-0.42066195607185364,0.6782811880111694,-0.9388693384249366,8,,15,11,1.2601523399353027,"Jeff Fassero",279,114032
1974,"Oscar Zamora","CHC",56,83.2,38,3.1195220071715704,80.33141021335734,3.2833989087953395,85.41350164286598,-0.1638769016237691,136.95717835110153,98.00983876494344,100.81434184993144,88.97346428665594,82.79483441408108,60.45307997863827,0.05507246,2.5527501106262207,1.1694644689559937,0.10305749679445486,10,,22,14,1.25717294216156,"Oscar Zamora",1014416,124741
1978,"Victor Cruz","TOR",32,47.1,51,1.7112669620315801,43.70452542743767,2.7116036267442514,69.60524520444169,-1.0003366647126712,104.58189596647823,0,67.27987319437644,98.52454634106012,216.76262474558197,207.2659169435402,0.08040201,1.8525819778442383,0.9509172439575195,-0.03791744969787525,9,,17,7,1.2453924417495728,"Victor Cruz",1002845,112908
2013,"Brandon Kintzler","MIL",71,77,58,2.688311954677825,69.43640048218815,2.541360819160803,64.59115559039896,0.1469511355170221,143.99072359061594,26.369109360878312,92.82347336984881,83.09282452381692,96.46524685840339,66.9940690546801,0.13770492,0.6314261555671692,1.4149415493011475,-0.8983244770764961,0,4,23,11,1.2450828552246094,"Brandon Kintzler",9939,445213
2011,"Al Alburquerque","DET",41,43.1,67,1.869231646837274,44.78861148996506,2.079231995407438,51.56794967105996,-0.2100003485701638,102.55244861037536,0,54.96026840898153,87.1068022251214,203.23088883397494,198.1726378881649,0.20879121,1.6756757497787476,1.528801679611206,-0.036982991265818166,0,0,16,5,1.2236369848251343,"Al Alburquerque",6324,456379
2023,"Kevin Kelly","TBR",57,67,56,3.0895529424303976,75.09791311043786,3.0908612176287886,74.33966189820684,-0.0013082751983910512,137.30432931092588,21.945811229766818,86.92613919391636,78.16584637034936,87.47716958141054,63.7104256789988,0.14855072,0.4282984435558319,0.7981916069984436,-0.3868839212777666,1,1,19,9,1.2174423933029175,"Kevin Kelly",25679,687330
2006,"Adam Wainwright","STL",61,75,72,3.12,71.3388885191448,3.3067477798461917,74.49407238967636,-0.18674777984619162,165.3430799733666,64.53835165026564,86.59752635256386,81.72008672575008,135.94168141041635,82.21794314358137,0.1618123,1.691028118133545,1.4379847049713135,-0.016383670421652008,3,2,21,7,1.2021206617355347,"Adam Wainwright",2233,425794
2022,"Bryan Baker","BAL",64,66,72,3.272728029361616,86.36093423112986,2.748794553956362,70.24251397664133,0.5239334754052543,104.03411399713052,37.99687878455181,95.81512006298635,99.18539019019703,117.41846702526817,112.86534969505344,0.17028986,-0.3515881299972534,0.8888382315635681,-1.2247273271815504,1,2,13,11,1.1970206499099731,"Bryan Baker",19804,641329
2016,"Mychal Givens","BAL",66,74.2,96,3.133929959061809,74.12473757419679,3.3072747397179825,75.16907236181385,-0.17334478065617365,100.87992653788088,59.18878287517874,85.79343975257933,96.23459578536625,146.5587095573311,145.28034307840173,0.19169329,2.0320019721984863,0.7807316184043884,1.055594520159384,0,1,25,10,1.194952368736267,"Mychal Givens",10430,571710
2018,"Dan Winkler","ATL",69,60.1,69,3.4309395157568088,83.41075429807215,2.7626414869917486,68.3554826400272,0.6682980287650602,133.1392522041974,40.91167710169384,93.44957168783637,92.102260643168,120.69834364184231,90.6557121347739,0.19215686,1.385430097579956,0.5570245981216431,0.5267051465733701,2,3,27,9,1.191241979598999,"Dan Winkler",12237,595465
1987,"Mark Williamson","BAL",59,113.1,68,3.732353108679967,84.53308361250339,3.965094811792607,87.48489769448801,-0.23274170311263997,106.80843300944818,74.4179069890214,94.77950020463757,89.62499310651604,94.47471087836267,88.45248463846478,0.06623932,-1.2856800556182861,1.2465063333511353,-2.2879779928451947,3,,12,15,1.1838654279708862,"Mark Williamson",1014022,124351
2021,"Michael Kopech","CHW",40,55.1,80,3.9036148166532234,89.38281763444654,3.1158172500135244,70.01362455702387,0.787797566639699,140.54007916101082,88.75515106137686,91.0635132327329,94.44735315279935,148.32845907939037,105.5417537608558,0.25213675,0.23363620042800903,0.09738747030496597,0.12126981093929531,0,1,15,7,1.1784905195236206,"Michael Kopech",17282,656629
2024,"Justin Martinez","ARI",56,64,81,2.390625284984742,57.17168067579911,2.6444221816956923,67.66463025200298,-0.2537968967109503,92.27000314437367,25.081683636581253,86.46897646454954,99.34966696354269,134.27464254515345,145.52360992220528,0.18148148,0.8708053231239319,1.1067899465560913,-0.5371643034522057,8,1,18,10,1.175581693649292,"Justin Martinez",24453,679885
2021,"David Bednar","PIT",61,60.2,77,2.225274958482151,52.28571113848029,2.6920120943486534,63.06045457762064,-0.46673713586650223,154.21908402634406,60.41588668743228,77.35375668220482,75.20799434810263,139.37210074419886,90.37279853198024,0.24472574,2.0552279949188232,1.7893002033233643,0.33808342422160154,3,2,15,5,1.1719235181808472,"David Bednar",19569,670280
2016,"Ryan Dull","OAK",70,74.1,73,2.42152582352853,58.95850245892948,3.577053862581423,86.00581452249901,-1.1555280390528928,184.10586595243913,99.09034263052926,71.91025044212854,66.13999364431568,120.28448075460918,65.33440623468748,0.2,1.325585961341858,1.103317141532898,0.10644850067859357,3,3,22,11,1.170805811882019,"Ryan Dull",13974,623430
2003,"Oscar Villarreal","ARI",85,95,78,2.4631586859961856,54.5229904504025,3.6631011381704717,81.82859764390213,-1.199942452174286,93.30179364722333,53.91947919481361,82.2386801692883,90.6631380412689,112.48699050462014,120.56251808782557,0.0862069,1.2724599838256836,1.367449402809143,-0.2227834471954031,0,4,26,16,1.1677613258361816,"Oscar Villarreal",1654,425629
2010,"Wilton Lopez","HOU",68,67,50,2.9552248901452214,74.31605592408332,2.5853049446091787,64.44137225651525,0.3699199455360427,448.8288705527536,57.553584682877755,101.90927351985148,78.63075824929513,99.71464630631799,22.21662933173813,0.17175573,0.9685459733009338,0.5941124558448792,0.4864518167127201,1,2,16,8,1.1670231819152832,"Wilton Lopez",4227,446641
1975,"Rawly Eastwick","CIN",58,90,61,2.6000008816192226,72.40967223613521,2.998399582497915,83.33016764344144,-0.3983987008786922,167.6830405872813,94.34985310304293,90.22592722600812,83.3333607138205,127.01095319126662,75.74466595238204,0.09809264,3.0770578384399414,1.8478151559829712,0.5414134555592724,22,,25,7,1.1656370162963867,"Rawly Eastwick",1003648,113716
1991,"Terry Mathews","TEX",32,50,46,2.88,71.06883536986153,2.435730724334717,61.25104717530617,0.44426927566528285,183.13761703952915,41.74500632831252,88.8513712269422,83.20672627530469,155.13094405812288,84.7073103145571,0.155,1.3623740673065186,0.9538569450378418,0.20193427750301707,1,,11,7,1.1628868579864502,"Terry Mathews",1008241,118420
2004,"Matt Miller","CLE",57,55.1,55,3.09036215595157,68.56095226609078,2.8685464570096184,66.11301495490355,0.22181569894195174,123.97524153068325,14.123032372043435,80.49329297163958,82.95945492855398,148.11493654691225,119.47137721853774,0.14159292,1.281830072402954,1.041669487953186,0.2445691745309524,1,1,13,6,1.1621809005737305,"Matt Miller",1754,285080
1998,"Vic Darensbourg","FLA",59,71,74,3.6760571280588774,90.59644016415096,3.237743811237512,76.06416294008329,0.43831331682136554,122.86957382447908,63.312187565641906,78.74528063296107,83.81914584992973,147.1384551275147,119.75175455716298,0.15331011,0.06685205549001694,1.5535603761672974,-1.4950325168276903,1,,15,10,1.1599475145339966,"Vic Darensbourg",516,133240
2009,"Kevin Jepsen","LAA",54,54.2,48,4.9390284111672935,112.22726215065053,2.8592786876590663,65.72671241234094,2.079749723508227,124.65740735066721,29.592995863241445,110.3362455700654,106.8881050881514,115.08735887124661,92.32291917019512,0.12236287,0.7657838463783264,0.44132259488105774,0.12392248122498428,1,1,15,8,1.1498820781707764,"Kevin Jepsen",6475,448178
2013,"Nick Vincent","SDP",45,46.1,49,2.1366914097899383,60.02900295376954,2.0550482662398686,55.32718829091263,0.08164314355006974,176.9415788106893,21.91102817267732,80.03940218717503,74.09683155740379,138.0912946698562,78.04343852622436,0.21111111,1.1251519918441772,1.3521296977996826,-0.36603733287381934,1,0,15,8,1.1476939916610718,"Nick Vincent",7555,543883
2019,"Scott Barlow","KCR",61,70.1,92,4.22274957860243,89.5054549038353,3.413061644396338,76.10985774205264,0.8096879342060923,92.72378778672665,53.019735996073834,94.06176969349366,106.55883368240326,130.5619196385806,140.80737337114732,0.17741936,1.5160620212554932,0.4524960517883301,0.7519289444589845,1,2,25,9,1.1427463293075562,"Scott Barlow",14993,605130
1991,"Mike Timlin","TOR",60,93.2,75,3.362990236924531,81.32143818541101,3.4963002932727227,84.17666480486312,-0.1333100563481917,104.16067702417793,66.85145177260371,87.94812026208831,95.8459459692762,126.46544352564364,121.41381145086518,0.08,-0.7730118632316589,0.6965047121047974,-1.3485171142789585,3,,18,16,1.135274052619934,"Mike Timlin",1187,123348
2024,"Justin Slaten","BOS",38,49.1,50,3.283784122341684,76.43098742169542,2.871618159623627,68.617000647556,0.41216596271805717,201.1767806205234,62.69002127860407,88.50376388046317,77.68144226326437,112.17664479813972,55.760237708367335,0.20812183,0.6831738948822021,0.9030635356903076,-0.29803437046779924,1,3,19,7,1.1336694955825806,"Justin Slaten",25648,686580
1993,"Jerry Dipoto","CLE",46,56.1,41,2.396449920514342,55.47697385416419,3.1836140109195408,74.29428156229582,-0.7871640904051986,84.47755885936097,0,100.8246868191101,108.94387762964135,112.24061999367565,132.86442022322737,0.04453441,-0.09467214345932007,0.16830024123191833,-0.22076745745934073,11,,17,9,1.131797432899475,"Jerry Dipoto",1003321,113386
