Season,Name,Team,W,L,G,GS,CG,ShO,QS,IP,SO,ERA,ERA-,FIP,FIP-,E-F,K/BB+,HR/9+,AVG+,WHIP+,K%+,BB%+,K-BB%,WPA,WPA/LI,Clutch,WAR,NameASCII,PlayerId,MLBAMID
1984,"Jim Slaton","CAL",6,10,22,22,5,1,9,143.1,58,4.646511792791031,117.87227755266315,4.665925857328352,113.54563088561878,-0.01941406453732064,78.14100433967243,135.77167424526738,106.1163151685586,103.65261925763049,70.44958427773167,90.15700083100255,0.01941748,-0.744062066078186,-1.013815999031067,0.25949531268830484,0.9219781160354614,"Jim Slaton",1012054,122313
1993,"Dave Stewart","TOR",12,8,26,26,0,0,11,162,96,4.444444444444445,101.09276410963177,5.056248955667755,114.73310139056655,-0.6118045112233101,82.4171306140977,138.431619231494,91.29719250947413,94.92715522535802,94.48821633787092,114.64632975257759,0.0349345,1.022510051727295,-0.3267569839954376,1.4901231608262457,0.9196377992630005,"Dave Stewart",1012519,122775
1989,"Richard Dotson","- - -",5,12,26,26,2,0,15,148.1,66,4.30786575939609,110.73856856419596,4.27275323363573,113.30178511316073,0.0351125257603595,68.52635072570253,110.866836993576,111.62751395496456,114.8873066078161,69.37159578763386,101.23345277639591,0.01349325,-1.340125948190689,-1.7208822965621948,0.4650726311215716,0.9190261512994766,"Richard Dotson",1003424,113489
1992,"Scott Sanderson","NYY",12,11,33,33,2,1,17,193.1,104,4.934482888438334,127.64611586820777,4.645387247995022,116.92182209020594,0.2890956404433114,102.64840884095638,165.77702216376449,110.38553238142683,107.76831554892956,87.06450839643144,84.81818107677587,0.04700353,-2.6390140056610107,-2.802581787109375,-0.11349890125343975,0.9189451932907104,"Scott Sanderson",1011422,121678
2018,"Carlos Rodón","CHW",6,8,20,20,0,0,11,120.2,90,4.17679593222568,99.14696874537054,4.950486975300438,115.18118107669719,-0.7736910430747583,61.416711317207465,91.83575456344332,88.18420979536906,96.00386652161174,79.71036319767134,129.7861099105827,0.06849315,0.3213919997215271,0.6279172897338867,-0.3269680829144306,0.9188934564590454,"Carlos Rodon",16137,607074
2007,"Jeff Weaver","SEA",7,13,27,27,3,2,9,146.2,80,6.19772770259009,141.2996259730934,5.066877994694995,115.80658897413069,1.130849707895095,114.19360910464074,140.26283738530833,116.733003757906,108.66880582246017,71.67569612560938,62.766818217673816,0.06849315,-2.9290380477905273,-2.0220842361450195,-1.237125344362878,0.9185524582862854,"Jeff Weaver",503,213711
1974,"Claude Osteen","- - -",9,10,23,23,7,2,13,137,39,4.0073000650896775,114.23408117506807,3.8847892067709706,111.80623191463933,0.1225108583187069,54.50336683333514,79.8068894169822,120.1675876646225,116.20500951898687,48.21695364354978,88.46600847971946,-0.01644737,-1.4920681715011597,-2.0575578212738037,0.4031404985813487,0.9176880270242691,"Claude Osteen",1009878,120095
1982,"Frank Viola","MIN",4,10,22,22,3,1,8,126,84,5.214286030014645,121.86206592780584,4.557862455354113,110.67873067322837,0.6564235746605327,148.52890934037626,170.6969917296398,116.04642625951855,109.88885939012872,123.23846889051524,82.9727122523703,0.08471455,-1.190324068069458,-1.250430703163147,0.04984883018841968,0.9173253178596497,"Frank Viola",1013435,123732
1975,"Randy Tate","NYM",5,13,23,23,2,0,12,130.2,93,4.5459187212510965,130.25779999394925,3.934227212356169,111.31346859600772,0.6116915088949275,78.90367725462946,86.64780164301136,96.13747112600447,111.98230045721496,123.59261107003033,156.63733436952165,0.02086957,-2.0641798973083496,-1.092918038368225,-0.9291880817051266,0.9173136949539185,"Randy Tate",1012838,123104
2012,"Jeremy Guthrie","- - -",8,11,29,29,0,0,14,169.1,95,4.783464710609998,107.91914519044543,5.096420659101849,121.98735169513985,-0.31295594849185093,81.81591058782615,148.28885244403025,113.62334330137412,108.67627734240305,65.45087784209494,79.786484507342,0.0651289,-0.47264206409454346,-0.8667831420898438,0.3566437592084789,0.9163230061531067,"Jeremy Guthrie",2072,425386
2012,"Blake Beavan","SEA",11,11,26,26,0,0,11,152.1,67,4.431071914167214,115.75995104725177,4.84718720774677,121.60124006482515,-0.4161152935795558,113.84841306207709,124.85624991378926,110.6810447089948,96.39590305763743,54.027361848496035,47.455523506892234,0.06739812,-0.48797422647476196,-0.5706918239593506,0.03840058356589904,0.912982702255249,"Blake Beavan",338,518444
1981,"Mike Norris","OAK",12,9,23,23,12,2,13,172.2,78,3.75289597399478,108.11288987736405,4.245026732472762,116.14241470665851,-0.4921307584779817,85.3667087552117,124.78150204775127,89.10044891633488,91.20752474800393,89.09710791064369,104.36985103082372,0.02080444,0.6971320509910583,0.2096986472606659,0.4865145651728092,0.9126973152160645,"Mike Norris",1009637,119843
1983,"Mike Witt","CAL",4,11,19,19,2,0,7,112.2,55,5.431952417499952,133.3914216934043,4.485869832032372,109.03883128227882,0.9460825854675798,72.605570884247,104.04965755788524,117.77224649740519,121.27504818651896,86.43524984181934,119.04768219040844,0.01192843,-1.557391881942749,-1.6254900693893433,0.05576387437807684,0.9125476479530334,"Mike Witt",1014174,124491
2012,"Tim Lincecum","SFG",10,15,33,33,0,0,13,186,190,5.177419779576109,140.76496023757022,4.175097344974415,112.37134215671982,1.0023224346016937,84.53011314807883,114.98521125580548,100.28574017142135,111.9418698235545,114.72046236130271,135.71549883581633,0.12121212,-3.1912519931793213,-2.8055307865142822,-0.33193190872917944,0.9124230146408081,"Tim Lincecum",5705,453311
2000,"Russ Ortiz","SFG",13,12,32,32,0,0,15,189.2,162,5.172231847237268,116.45195125907333,5.211496452979745,116.05017000297025,-0.03926460574247681,82.96079047024882,113.80330708482431,98.60201364080758,108.81433262543219,111.59509666423301,134.51546921959792,0.06007067,-0.8531740307807922,-0.43457886576652527,-0.4381768523719646,0.9121605753898621,"Russ Ortiz",1124,133460
2013,"Wily Peralta","MIL",11,15,32,32,2,1,17,183.1,129,4.369091030303706,112.84923760258371,4.296945319583989,109.69643694523785,0.07214571071971765,70.19292710867798,105.21273884404872,104.90852391938591,110.65531452051599,81.5939706571849,116.24243641679597,0.06982544,-1.0790139436721802,-1.1512941122055054,0.0518391677298673,0.9112021327018738,"Wily Peralta",7738,503449
1984,"Tim Lollar","SDP",11,13,31,31,3,2,18,195.2,131,3.909710595085006,111.80867410433592,4.250363884553146,118.11836243893907,-0.3406532894681402,70.19497926413545,125.42649678322853,91.97554427616555,105.74319002981103,105.68155969841267,150.55430044850254,0.03110048,-0.18639996647834778,-0.17606431245803833,-0.014922546751230142,0.9110082387924194,"Tim Lollar",1007715,117878
1980,"Pat Zachry","NYM",6,9,26,26,7,3,10,159.2,85,3.043841239153797,85.62767607106501,4.11775669564681,114.73853291883994,-1.0739154564930136,93.66248534884774,141.32149479524583,91.7458095846354,91.98485206536104,97.13697978641245,103.70959328764629,0.04559271,0.3988839387893677,0.23004066944122314,0.1563033804271275,0.9106090664863586,"Pat Zachry",1014407,124732
1981,"Ross Baumgarten","CHW",5,9,19,19,2,1,8,101.2,52,4.072131554988829,111.62178699451427,3.93794404266408,107.33379051986964,0.13418751232474868,89.63504419986728,112.19506007348485,102.07327464863091,105.00654896951713,98.45059672295017,109.8349388114199,0.02758621,-1.4311718940734863,0.06918612122535706,-1.492096640594559,0.9105543494224548,"Ross Baumgarten",1000689,110705
1987,"Mark Grant","- - -",6,8,25,25,2,1,10,148,84,4.074324324324325,102.01540324207785,4.756112250766239,114.51932083485227,-0.6817879264419142,67.70524335689817,115.88060009448738,103.49767642213638,110.76964526088902,81.73457497171923,120.7211898210757,0.02130898,-1.0704119056463242,-0.71278415620327,-0.2651720601546944,0.9104623645544052,"Mark Grant",1004951,115047
2013,"Jonathan Pettibone","PHI",5,4,18,18,0,0,8,100.1,66,4.036545055125547,107.64934815068057,4.184067058022721,108.96611836789019,-0.14752200289717354,68.99011074802718,91.06540815364215,112.05639424805007,114.31743399321567,76.61348615023105,111.04995131110998,0.06407323,-0.6347237825393677,-0.8735942840576172,0.2667126165731427,0.9102127552032471,"Jonathan Pettibone",7106,543643
1982,"Gene Nelson","SEA",6,8,19,19,2,1,9,117,68,4.461537297817837,105.76031263534908,4.76787401883208,110.13798375725045,-0.3063367210142429,84.61170674461769,133.6927058004707,104.61285287877249,110.86759092763043,105.59865484779294,124.80383069552856,0.02729045,-1.1232320070266724,-0.45886579155921936,-0.8341891496894034,0.9096062779426575,"Gene Nelson",1009501,119715
1993,"Sid Fernandez","NYM",5,6,18,18,1,1,12,119.2,81,2.9331478816506116,73.25436520752083,4.459099935260844,110.52653569450457,-1.5259520536102325,119.65863529051965,147.32684733801068,74.04413693103584,72.65439035331305,112.46441149074387,93.98770684816868,0.09594883,1.0930219888687134,1.7244418859481812,-0.5263512661751248,0.90922611951828,"Sid Fernandez",1004001,114074
2000,"Pete Harnisch","CIN",8,6,22,22,3,1,12,131,71,4.740458015267175,100.00799059344199,5.40897702224382,112.14962858095605,-0.6685190069766449,87.7367135713252,135.34568518344338,99.01243102871553,94.31649935271949,73.88560290862362,84.21286752488622,0.04448399,0.2217378169298172,0.16553440690040588,0.08153455157467945,0.908601701259613,"Pete Harnisch",1005374,115487
1975,"Wayne Twitchell","PHI",5,10,20,20,0,0,6,107.2,72,4.68111399823428,124.89112883687925,3.999052871135495,108.52725336855411,0.6820611270987849,77.31287731995553,105.15768293601282,101.98282583987373,116.78199189985115,114.14656894856725,147.64238181502515,0.01659751,-2.251797914505005,-1.3561989068984985,-0.6774105632581402,0.9079995155334473,"Wayne Twitchell",1013244,123528
2022,"Tyler Wells","BAL",7,7,23,23,0,0,5,103.2,76,4.2540193969633195,111.98217947316269,4.520791164830204,116.4890027036604,-0.26677176786688417,98.04802409411764,129.01831416153246,95.85361549089436,90.8700093126835,80.86977135303965,82.4797558582155,0.11347518,-0.31366389989852905,-0.41211920976638794,0.054835143511953455,0.9079311490058899,"Tyler Wells",20000,669330
2007,"Dontrelle Willis","FLA",10,15,35,35,0,0,16,205.1,146,5.172078050194234,117.21934226895205,5.129215577103515,115.94021937683583,0.042862473090719,83.8158831375214,121.55899249443043,109.44382345461192,114.01703705558003,90.46796367264288,107.9365372058009,0.0626327,-2.1815099716186523,-2.826509952545166,0.5827845789599291,0.9078972935676575,"Dontrelle Willis",1703,425883
1983,"Bob McClure","MIL",9,9,23,23,4,0,10,141.1,68,4.521226089677192,115.58076220658504,4.332930754511846,112.20067839465551,0.18829533516534624,65.65041038856194,82.94524365789866,105.70662404264854,113.2204290182549,86.28137391678443,131.42549112467242,0.00160514,0.25941002368927,-0.48957353830337524,0.7395831602930281,0.9076088666915894,"Bob McClure",1008400,118584
1989,"Danny Jackson","CIN",6,11,20,20,1,0,7,115.2,70,5.602305968209827,154.20307365007412,4.180508226817244,110.94711364964705,1.4217977413925835,67.61200150562298,111.05552294319278,109.7738310917964,120.7814116716227,87.70185488396935,129.7134375079564,0.02504817,-2.963494062423706,-1.1713367700576782,-1.8666213462452443,0.9073233008384705,"Danny Jackson",1006295,116424
2019,"Zach Plesac","CLE",8,6,21,21,1,1,8,115.2,88,3.812679947617063,82.255659080451,4.943116027915293,109.01275688614076,-1.1304360802982298,82.04039486213345,102.09225448277088,93.69434090562844,91.09809847296748,81.50409970527235,99.3463120134494,0.10105263,1.156662106513977,1.2327672243118286,0.055445875789977395,0.9066181182861328,"Zach Plesac",19979,668676
2024,"Trevor Rogers","- - -",2,11,25,25,0,0,3,124.1,97,4.92225221208474,118.4666715350333,4.522259136228852,111.29353028157433,0.39999307585588806,63.14004237507855,90.13295523810443,114.64931802046729,123.01723294149467,77.15711887906465,122.17384463225858,0.07295374,-1.3733699917793274,-1.4880583882331848,0.0724515339425078,0.9052805602550507,"Trevor Rogers",22286,669432
1996,"Jason Grimsley","CAL",5,7,20,20,2,1,6,106,64,6.7075471698113205,134.37594965888147,5.3696860835237334,107.79141885528591,1.337861086287587,69.85933712877423,90.66913518165364,105.29972595054787,112.81242746375639,82.37464879349025,117.91501237285374,0.01612903,-1.1602439880371094,-1.3450058698654175,0.23228672054491617,0.9050675630569458,"Jason Grimsley",602,115169
1989,"Doyle Alexander","DET",6,18,33,33,5,1,20,223,95,4.4394615796376335,115.0411985985984,4.632595695960552,118.49901684823003,-0.1931341163229181,73.97731047166236,147.49097853382963,106.83101921471219,106.19373710558403,68.1698953604299,92.14972729834938,0.01944729,-1.2084600925445557,-2.3172221183776855,1.0516798415883681,0.9026861190795898,"Doyle Alexander",1000122,110124
2017,"Antonio Senzatela","COL",10,5,20,20,0,0,7,111,79,5.027027027027027,100.88737899727795,5.004486541060714,109.31893693812668,0.02254048596631275,81.47582739446071,118.47880641740677,106.43140594281518,102.66938155359622,77.09714151555721,94.62577973647419,0.08474576,0.4460979998111725,0.22469168901443481,0.23850838030203975,0.9000565409660339,"Antonio Senzatela",15488,622608
2010,"Mike Leake","CIN",8,4,22,22,0,0,13,135.2,86,3.7813270648573565,92.14054659078938,4.544673003116061,110.18939847518882,-0.7633459382587042,82.1261337588067,120.79886144054079,109.44426756229659,106.10537320975743,77.07617189635604,93.85097010314007,0.06689537,0.18164598941802979,0.018740305677056313,0.17028940909934878,0.8998959064483643,"Mike Leake",10130,502190
2023,"Austin Gomber","COL",9,9,27,27,0,0,12,139,87,5.503597122302159,111.27997857225078,5.427702230000667,118.11910049567547,0.07589489230149127,78.65203899434636,137.17663045132676,118.43344057993754,111.8409945879609,64.80827642578122,82.39872647607004,0.07296849,-0.2021401971578598,-0.29228776693344116,0.09159739757460533,0.8973470330238342,"Austin Gomber",16561,596295
2010,"Jair Jurrjens","ATL",7,6,20,20,0,0,10,116.1,86,4.641833404992798,115.7487159280376,4.186724850826106,105.96005603383867,0.45510855416669127,91.90305441873157,107.72740132625971,104.42856178070907,103.32836884318999,89.87081673211387,97.78871805262328,0.088,-0.8766218423843384,-0.7005813717842102,-0.09462365341564705,0.89697265625,"Jair Jurrjens",5556,457453
2005,"Ryan Franklin","SEA",8,15,30,30,2,1,15,186.2,93,5.1589288525678825,122.87030322699052,5.066459849026744,118.33096497502233,0.0924690035411384,74.69542448417236,126.07246071437315,106.67360695500166,106.22267461718246,71.5148335948175,95.74191578938643,0.03916769,-0.8176758289337158,-1.2095097303390503,0.29690132988332896,0.8968093991279602,"Ryan Franklin",1076,211041
1978,"Andy Replogle","MIL",6,5,18,18,3,2,8,108,35,3.6666669256893387,98.32293049694528,4.02002839760853,107.94899968615115,-0.3533614719191913,71.77188939579602,100.01654015321841,113.7387752596802,108.97943371814272,63.937308766263854,89.08405494334292,0,-0.592993974685669,-0.637390673160553,0.047828463688648126,0.8964039087295532,"Andy Replogle",1010840,121077
2022,"Dane Dunning","TEX",4,8,29,29,0,0,10,153.1,137,4.460869713190152,114.72181915683923,4.4493875677509,111.22131356933222,0.011482145439251745,79.82008073094832,109.0345001382949,110.58963954462271,114.54174817406376,91.89905349081317,115.13274806476164,0.11177347,-0.9903537631034851,-1.3091015815734863,0.2912829642915715,0.8960666060447693,"Dane Dunning",19409,641540
1975,"Larry Dierker","HOU",14,16,34,34,14,2,17,232,127,3.9956896551724137,117.33843251082148,4.104529711295818,118.74419174019859,-0.10884005612340442,95.90950344695624,146.40489482663534,101.40276536389523,100.15212876399737,98.82564035301164,103.04051312042355,0.03665988,-1.5369418859481812,-0.9504354000091553,-0.5989727952512272,0.8957207798957825,"Larry Dierker",1003288,113352
2022,"Ian Anderson","ATL",10,6,22,22,0,0,6,111.2,97,4.997015039176714,122.13191898841495,4.249744460400561,108.37604262761025,0.7472705787761527,65.8491148639384,87.71770440555026,108.69752727006372,118.31568746032993,86.99254856261695,132.10891054827866,0.0872211,0.14430198073387146,-0.36672431230545044,0.5309988175298657,0.8937202095985413,"Ian Anderson",19951,666120
1975,"Ross Grimsley","BAL",10,13,32,32,8,1,14,195.2,89,4.047700380793889,112.30475880961798,4.340269683768685,116.97864310619666,-0.29256930297479666,133.17395493290056,174.75437092105207,105.90362681478594,94.53462824670679,85.0398362450513,63.85621112190301,0.05159705,-1.7143679857254028,-3.4482946395874023,1.7822059593868853,0.893399178981781,"Ross Grimsley",1005071,115171
2016,"Sonny Gray","OAK",5,11,22,22,0,0,10,117,94,5.6923076923076925,138.59440763050452,4.667927904210539,112.53352807577446,1.0243797880971535,84.66708121899967,113.31864524419267,110.80563833454752,113.13223825025467,86.8804468017008,102.6141949730623,0.10058027,-1.9777058362960815,-1.5562565326690674,-0.38446536042335566,0.8933690786361694,"Sonny Gray",12768,543243
1996,"Kevin Jarvis","CIN",8,8,20,20,2,1,6,108.1,60,6.147693029279624,145.32031838202616,4.731573059082053,109.2245515367684,1.4161199701975713,77.6533234595599,109.67027793790409,118.05119204793321,118.81826632138726,69.14123665282652,89.03835710720747,0.04417671,-1.669421911239624,-1.621876835823059,-0.1311415670743774,0.8885221481323242,"Kevin Jarvis",1037,116496
1998,"Kirk Rueter","SFG",16,9,33,33,1,0,15,187.2,102,4.364121018085975,107.64985885335633,4.945546654832716,116.6174975777371,-0.581425636746741,89.13724418214542,129.34576631444114,101.22964608841751,96.68086468857942,72.21734161186916,81.01815299009854,0.05583127,0.2956097722053528,-0.2835262417793274,0.6121219180391991,0.887808620929718,"Kirk Rueter",1128,121541
1999,"Darryl Kile","COL",8,13,32,32,1,0,12,190.2,116,6.608390903244456,119.05050536944357,5.9765111424205175,117.93126876301167,0.6318797608239386,59.34669657232501,137.64243807000648,111.08596959345488,121.39568407097315,76.80528617978388,129.41795444575956,0.00788288,-1.3559939861297607,-2.24021053314209,0.8996761603072188,0.8874582052230835,"Darryl Kile",1163,117046
1974,"Tom Bradley","SFG",8,10,21,21,2,0,9,124.2,69,4.620320667110967,122.91830505520247,3.9338345224466207,111.01103316780853,0.6864861446643462,105.00050337968499,142.5160789311271,103.17584659744253,103.4616175292628,94.13177184179634,89.64887518928786,0.04355717,-0.8301239013671875,-0.8576000928878784,0.004961005633531079,0.8845024108886719,"Tom Bradley",1001316,111352
2014,"Kevin Correia","- - -",7,14,26,26,0,0,14,143.1,73,5.086046692109101,132.7269281830824,4.471787099910467,117.87022499499558,0.6142595921986338,80.83832736435177,121.83084835885157,119.11530822509341,114.29872489084359,56.91446455840803,70.42097833802498,0.0615142,-2.217326045036316,-1.9967430531978607,-0.1926555493402451,0.8839421719312668,"Kevin Correia",1767,429781
2010,"Tommy Hunter","TEX",13,4,22,22,1,0,13,127.1,67,3.746073448064253,84.39439135465446,5.017633079700197,115.36061342808676,-1.2715596316359439,96.15832430293123,150.32538815387727,99.5900412987772,92.75715336462666,70.7092820695896,73.53422434984924,0.06367041,1.289341926574707,0.7219365835189819,0.7259299760994462,0.8834296464920044,"Tommy Hunter",1157,488984
2011,"John Lackey","BOS",12,12,28,28,0,0,9,160,108,6.4124993884564025,151.02855212231742,4.706636125445382,118.53184049174985,1.7058632630110209,85.606148463226,114.002531031777,120.09531704737032,122.20351559269464,80.24560268767515,93.73813181304949,0.06998654,-2.5943756103515625,-2.812349796295166,0.1262791225410802,0.8833333253860474,"John Lackey",1507,407793
1981,"Fernando Arroyo","MIN",7,10,19,19,2,0,12,117.1,37,3.835227438979905,101.41202923291983,4.134329966375653,110.92123714779393,-0.2991025273957484,79.72347681238196,118.81767840925824,111.90871798984696,103.89156783401627,61.43619579235585,77.06161108499064,0.01008065,-0.7092458605766296,-0.9142128229141235,0.23036381809868656,0.8831399083137512,"Fernando Arroyo",1000327,110340
2008,"Kenny Rogers","DET",9,13,30,30,0,0,14,173.2,82,5.700575648783337,129.541260868067,5.216471194028861,119.78393426496801,0.48410445475447617,57.80451691110427,114.05850363115444,115.62974361536129,117.15956873265685,61.37415179054929,106.1753609993064,0.0140665,-1.8581359386444092,-2.3529627323150635,0.485008273607757,0.8823283910751343,"Kenny Rogers",1277,121386
1995,"Donovan Osborne","STL",4,6,19,19,0,0,10,113.1,82,3.8117648769497534,93.0779650548801,4.559179365758668,109.98592048249452,-0.7474144888089147,120.83287239221396,141.28325299237727,98.51046998440235,93.59559363365017,100.52386767493627,83.19248420075141,0.10062893,0.08335797488689423,-0.9939915537834167,1.0779980482549045,0.8810998201370239,"Donovan Osborne",299,120085
2022,"Trevor Rogers","MIA",4,11,23,23,0,0,4,107,106,5.467290109459002,132.42672454598645,4.355421744497477,109.17240448016553,1.1118683649615253,86.35059185669176,114.42925390143527,112.46724295972707,117.63086716529709,98.25275279144425,113.78353038138465,0.1278826,-2.077305793762207,-1.680460810661316,-0.40819406244409295,0.8799031376838684,"Trevor Rogers",22286,669432
2023,"Taj Bradley","TBR",5,8,21,21,0,0,1,102.2,128,5.522727409529436,133.9606488401795,4.7160793567270805,113.31023383095162,0.8066480528023554,120.70710269981521,157.53954149464647,102.41523311747109,105.77243135684435,122.63466084049408,101.5968915304839,0.19777778,-1.594329833984375,-1.2862207889556885,-0.4877102448776003,0.8786698579788208,"Taj Bradley",22543,671737
2008,"Sidney Ponson","- - -",8,5,24,24,1,0,10,134.2,58,5.079208160589622,115.70643494919358,4.84736489566702,111.26222446223971,0.23184326492260166,60.47738839830375,93.60292406936495,117.49245285621906,116.38693030360831,55.742841395337884,92.17138158697799,0.01642036,-1.2876239717006683,-0.9342223703861237,-0.30761129463457126,0.8785790205001831,"Sidney Ponson",161,132260
2004,"Scott Schoeneweis","CHW",6,9,19,19,0,0,8,111.2,69,5.561194536460265,117.24349236125518,5.16270241845503,107.9561406191341,0.398492118005235,74.52602590044016,118.97072186817633,107.62790983311987,110.0436539055877,85.18179339318203,114.29804253491783,0.04259635,-0.8079460263252258,-0.3876003921031952,-0.5090215043840931,0.8782439827919006,"Scott Schoeneweis",33,150011
2008,"Jason Bergmann","WSN",2,11,22,22,1,0,10,125,89,5.040000307617206,117.41032474138163,5.052018397216804,116.27237567566442,-0.012018089599597381,102.19181899899759,154.7043594138042,104.92160418891443,103.52022750255911,90.18803935865695,88.25367643036272,0.08348457,-0.7743340134620667,-0.7143866419792175,-0.11959473950507027,0.8774104118347168,"Jason Bergmann",4640,456589
2019,"Mike Leake","- - -",12,11,32,32,2,1,19,197,127,4.294416409968513,97.12060328238995,5.193704983849521,117.62663746274269,-0.8992885738810079,175.06259863359816,132.38480548049512,113.6933886815935,96.3036959850698,66.6311594352905,38.026655464808265,0.11976048,-0.19399002194404602,-1.4597273468971252,1.223305487203973,0.8774010241031647,"Mike Leake",10130,502190
2006,"Tony Armas","WSN",9,12,30,30,0,0,13,154,97,5.025974523962891,116.38670713873105,4.990903806726632,114.185188244622,0.035070717236258986,76.57164339009844,99.5315586731763,103.81203563688415,106.90128683218516,81.66145585913142,106.64712301472304,0.04761905,-1.228316068649292,-0.8840870261192322,-0.34349953901443575,0.877237856388092,"Tony Armas",761,150393
2018,"Tyson Ross","- - -",7,9,23,23,0,0,12,129.1,111,4.384020790966105,112.3241650926276,4.467132658091322,111.02709426715116,-0.08311186712521756,79.32612447596831,101.78712333139835,97.45288354563297,101.44567699488488,89.53446583249448,112.86882077189497,0.10307414,-0.377819687128067,0.10296088457107544,-0.46775510097328105,0.8768025934696198,"Tyson Ross",7872,475115
2022,"José Berríos","TOR",12,7,32,32,0,0,17,172,149,5.232558139534884,136.6639368538996,4.548477513291115,115.74721474731419,0.6840806262437695,119.60712179824289,140.94187825548016,119.50300823683047,113.25022364870887,89.0644282482338,74.46415093458239,0.13811421,-1.8515535593032837,-2.1496622562408447,0.20961430075065435,0.8732811212539673,"Jose Berrios",14168,621244
1991,"Mike Bielecki","CHC",10,8,25,25,0,0,12,149,59,4.409395521597073,114.00388440206308,4.432911770872483,115.48967518247613,-0.02351624927540996,76.75503384895023,138.7291954527392,104.5800802607654,97.51732292508548,61.25596106647158,79.80709967113424,0.02750809,-0.01837996207177639,0.09587051719427109,-0.11332953298324594,0.8727231621742249,"Mike Bielecki",1000951,110979
2006,"Ricky Nolasco","FLA",9,10,22,22,0,0,13,119.2,81,4.96378840632507,113.17855639393031,4.935048653505392,111.2088263309904,0.028739752819677555,116.92117799271414,128.0879569026402,107.94343795702332,102.43465127604988,89.33218706285075,76.40376724503679,0.08695652,-0.5972819328308105,-0.5459697842597961,-0.06599207728576917,0.8705462217330933,"Ricky Nolasco",3830,445060
1983,"Bill Laskey","SFG",13,10,25,25,1,0,14,148.1,81,4.186516997485797,117.24174620749946,4.211280504610034,114.65087737289286,-0.024763507124236916,107.57465949164784,151.56387378888502,104.44522364857716,99.42711893680071,88.84297805335527,82.58727712134312,0.05741627,0.3020419180393219,-0.43966951966285706,0.7694414461057053,0.869865357875824,"Bill Laskey",1007367,117522
2018,"Steven Matz","NYM",5,11,30,30,0,0,12,154,152,3.974026367784611,104.26728074462739,4.621470681578312,115.91051392982529,-0.6474443137937014,101.13526403651478,133.56806754789397,94.51679572785233,96.22227661073181,103.67122727056017,102.5074913965308,0.14373089,-0.7856720089912415,-1.2110354900360107,0.4489982762453537,0.8698643445968628,"Steven Matz",13361,571927
1982,"Allen Ripley","CHC",5,6,19,19,0,0,11,106.1,45,3.639498606690726,95.93547982950999,4.070824542292869,109.41425976474322,-0.4313259356021435,108.56796072274825,152.41047083697538,106.85566210377485,95.20115680490093,75.11521953522504,69.18727842335286,0.0487239,-0.038745999336242676,-0.3011777997016907,0.2636978196787132,0.8684628009796143,"Allen Ripley",1010979,121224
1986,"Al Nipper","BOS",10,12,26,26,3,0,8,159,79,5.377358490566038,124.3541157214116,4.70182891491824,114.67171974723888,0.6755295756477979,98.69110870069383,133.16634919282492,111.09072344145983,106.098245144323,74.85023367343815,75.84292845869899,0.04558405,-2.422879934310913,-2.460890769958496,0.00570708106632134,0.8673734664916992,"Al Nipper",1009602,119805
1995,"Tyler Green","PHI",8,9,25,25,4,2,13,139,85,5.179856115107913,123.62111698349737,4.750778961867738,113.53933509629996,0.4290771532401756,66.54096824337977,101.64262349047168,108.1807638269079,112.90135159774151,81.08344049982364,121.85491680921778,0.03425775,-0.6975099444389343,-1.253056287765503,0.5483240333581995,0.8667536377906799,"Tyler Green",1005014,115095
2001,"Kevin Millwood","ATL",7,7,21,21,0,0,13,121,84,4.3140498587899865,100.46836807814059,4.825996445544511,111.13206591693599,-0.5119465867545241,99.98717699560278,128.1996489467775,99.6740925773824,97.2389081134549,90.45923256664186,90.47083763938065,0.08543689,-0.8262179493904114,-0.43053802847862244,-0.4211387748738108,0.8663370013237,"Kevin Millwood",106,119154
2007,"Jason Hirsh","COL",5,7,19,19,1,0,10,112.1,75,4.807121879379403,100.42122008882062,5.32269128841711,114.0001360278052,-0.515569409037707,78.03918916215518,137.915290741764,90.8488718015663,95.94529326421014,90.6373073688069,116.14332036972439,0.05590062,-0.8297861218452454,0.056747518479824066,-0.9877775366135576,0.8656179308891296,"Jason Hirsh",6293,444865
1998,"Hideki Irabu","NYY",13,9,28,28,2,1,17,171,123,4.00000035693077,88.05998420789459,5.244415586506211,115.1462847750922,-1.2444152295754405,86.9417467564747,128.62571655962168,84.89014031507325,89.85765826096204,104.67744228718678,120.39952027141439,0.06509695,0.20478202402591705,0.6875815987586975,-0.4705790218283351,0.8654239177703857,"Hideki Irabu",1255,116400
2000,"Darren Oliver","TEX",2,9,21,21,0,0,5,108,49,7.416666142734518,144.21348404496607,5.430463996018577,109.31742933320669,1.9862021467159403,69.75224941286439,110.67698135492365,122.60181127173426,119.92772478040368,61.993894385985456,88.87726675422029,0.01397206,-1.409318208694458,-1.6208879947662354,0.14640933783163024,0.8636285066604614,"Darren Oliver",206,119984
2021,"Dallas Keuchel","CHW",9,9,30,30,0,0,9,156.1,90,5.181236842344137,118.63710164856214,5.15937320637942,115.32223167215682,0.021863635964717076,58.2501643815792,103.21874706928955,117.45218544476063,116.01872843919791,56.590531552138025,97.15085660542992,0.04782609,-1.1710798740386963,-1.3240104913711548,0.13810017878634984,0.8619574904441833,"Dallas Keuchel",9434,572971
