Season,Name,Team,W,L,G,GS,CG,ShO,QS,IP,SO,ERA,ERA-,FIP,FIP-,E-F,K/BB+,HR/9+,AVG+,WHIP+,K%+,BB%+,K-BB%,WPA,WPA/LI,Clutch,WAR,MLBAMID,decade,WAR/IP,pos,league,award_id,rookie_of_the_year,ERA-_rank,FIP-_rank,HR/9+_rank,WHIP+_rank,AVG+_rank,BB%+_rank,WAR_rank,WAR/IP_rank,IP_rank,K%+_rank,WPA_rank,WPA/LI_rank,K/BB+_rank,K-BB%_rank,Clutch_rank,QS_rank,mean_rookie_rank,rookie_rank,mlb_rank,mean_mlb_rank,key_bbref,awardID,yearID,lgID,pointsWon,pointsMax,votesFirst,unanimous,vote_share,vote_getter,WPA/IP
1978,John Henry Johnson,OAK,11,10,30,30,7,2,15,177.0,88,3.50847427381317,96.75497426922512,4.200662180781472,110.5563496528103,-0.6921879069683019,83.10429292416643,122.05406375461398,91.09837221784588,97.44369967463972,99.10830209304903,119.25774172974188,0.0159787,-0.0820979699492454,-0.4032945334911346,0.3185348914325671,1.2905021905899048,116599,1970s,0.007290972828191552,starter,AL,AL,0,0.625,0.125,0.25,0.625,1.0,0.25,0.25,0.125,0.625,0.75,0.625,0.5,0.375,0.375,1.0,0.625,0.5078125,5,75,0.41105769230769235,johnsjo04,Rookie of the Year,1978.0,AL,0.0,0.0,0.0,0.0,0.0,0,-0.0004638303386963017
2010,Jonathon Niese,NYM,9,10,30,30,2,1,14,173.2,148,4.19769624528398,107.7715839707176,4.0970361648669416,104.47277729306656,0.1006600804170387,107.13979489745418,111.01981971348354,109.00011255394182,108.52404341564136,100.42948400765268,93.73686580314094,0.11168831,-0.76282799243927,-1.029220461845398,0.259088821701307,1.9051696062088013,477003,2010s,0.010999824516217099,starter,NL,NL,0,0.36363636363636365,0.5454545454545454,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.8181818181818182,0.6363636363636364,0.5454545454545454,0.9090909090909091,0.7272727272727273,0.2727272727272727,0.09090909090909091,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.5397727272727273,6,84,0.41094924812030076,niesejo01,Rookie of the Year,2010.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.004404318663044284
2006,Adam Loewen,BAL,6,6,19,19,0,0,4,103.2,89,4.9485535402503835,107.58593213288788,3.908805732438356,83.86998071899042,1.0397478078120277,77.30558020394825,38.54115494557399,93.6341090680519,107.09063676400692,116.92649129749896,151.25232609980503,0.06926407,-0.5180460214614868,0.6715859770774841,-1.1474105622391777,2.0026140213012695,429400,2000s,0.0194051746250123,starter,AL,AL,0,0.47368421052631576,1.0,1.0,0.21052631578947367,0.47368421052631576,0.05263157894736842,0.5789473684210527,0.8421052631578947,0.21052631578947367,0.631578947368421,0.3684210526315789,0.631578947368421,0.3157894736842105,0.3684210526315789,0.10526315789473684,0.05263157894736842,0.45723684210526316,12,71,0.41091008771929827,loewead01,Rookie of the Year,2006.0,AL,0.0,0.0,0.0,0.0,0.0,0,-0.005019825789355492
1984,Ron Darling,NYM,12,9,33,33,2,2,22,205.2,136,3.8071311862362855,108.46567461726872,4.110228647758143,117.61467160578523,-0.3030974615218578,73.57489018339301,112.69862375068578,92.3075604498199,104.28674208341111,103.75782003107972,141.02341111324264,0.0361991,0.5859220027923584,0.2275883257389068,0.3172924124858227,0.9689054489135742,113054,1980s,0.004721761446947243,starter,NL,NL,0,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.75,0.5,0.5,0.3333333333333333,0.16666666666666666,0.25,0.9166666666666666,0.9166666666666666,0.36458333333333337,12,78,0.4095982142857143,darliro01,Rookie of the Year,1984.0,NL,3.0,120.0,0.0,0.0,0.025,1,0.002855370383978355
1976,Paul Hartzell,LAA,7,2,15,15,7,2,8,109.0,33,2.6422018348623855,78.51083250152567,3.348130071272544,97.3777582876601,-0.7059282364101587,78.97962354079492,42.85024933063234,98.87684842869932,92.18769607929482,58.43526498166058,73.98777200746339,0.01098901,-0.3924919664859772,0.1773045808076858,-0.5080799797094282,1.4176437854766846,115580,1970s,0.013005906288776922,starter,AL,AL,0,0.875,0.625,1.0,0.875,0.375,0.875,0.625,0.625,0.125,0.125,0.125,0.625,0.625,0.5,0.125,0.125,0.515625,4,68,0.407844387755102,hartzpa01,Rookie of the Year,1976.0,AL,0.0,0.0,0.0,0.0,0.0,0,-0.0036008437292291483
1995,Scott Karl,MIL,6,7,18,18,1,0,12,112.1,53,4.166172295462149,86.06953255442521,4.456412735749006,95.4796233056456,-0.2902404402868566,75.27912041710985,66.55330652555972,106.18015468276158,102.58320506672707,70.41682154982252,93.5409710403106,0.01836735,0.8323879837989807,0.8910610675811768,-0.0304886616362733,1.6458163261413574,116845,1990s,0.014681679983419781,starter,NL,NL,0,0.8461538461538461,0.6153846153846154,0.9230769230769231,0.38461538461538464,0.15384615384615385,0.5384615384615384,0.5384615384615384,0.6153846153846154,0.3076923076923077,0.3076923076923077,0.6153846153846154,0.7692307692307693,0.23076923076923078,0.15384615384615385,0.38461538461538464,0.6538461538461539,0.5024038461538461,7,62,0.4052631578947368,karlsc01,Rookie of the Year,1995.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.007425405743077438
2019,Sandy Alcantara,MIA,6,14,32,32,2,2,14,197.1,151,3.876688989346015,92.52256080968614,4.551847244580358,105.75038379619734,-0.6751582552343431,68.8773558186362,77.08551607503198,96.92918550374412,99.7604882284039,77.70452084304834,112.81576942473784,0.08353222,0.131314069032669,-0.028764184564352,0.1598697939077113,2.2947793006896973,645261,2010s,0.01164271588376305,starter,NL,NL,0,0.5454545454545454,0.45454545454545453,0.8181818181818182,0.5454545454545454,0.6363636363636364,0.18181818181818182,0.6363636363636364,0.6363636363636364,1.0,0.18181818181818182,0.45454545454545453,0.36363636363636365,0.18181818181818182,0.18181818181818182,0.5454545454545454,0.7272727272727273,0.505681818181818,6,64,0.4050123762376239,alcansa01,Rookie of the Year,2019.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.000666230690170822
1995,Bill Pulsipher,NYM,5,7,17,17,2,0,7,126.2,81,3.978947208647589,97.74894136526817,4.113823222691334,98.62082644156284,-0.1348760140437446,90.18258284279234,81.79556056653956,98.3824678144642,95.7887050219941,89.36817019034112,99.0969306537302,0.06792453,0.1155599877238273,0.1394296884536743,-0.0257606463030666,1.6467044353485107,120802,1990s,0.013048371120035743,starter,NL,NL,0,0.46153846153846156,0.5384615384615384,0.5384615384615384,0.6153846153846154,0.7692307692307693,0.38461538461538464,0.6153846153846154,0.46153846153846156,0.46153846153846156,0.5384615384615384,0.46153846153846156,0.5384615384615384,0.5384615384615384,0.7692307692307693,0.46153846153846156,0.07692307692307693,0.5144230769230769,6,63,0.40230263157894736,pulsibi01,Rookie of the Year,1995.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.0009156892846579025
1984,Kurt Kepshire,STL,6,5,16,16,2,2,10,106.0,68,3.39622665953918,95.4504321084964,3.589006147438969,102.30368000802792,-0.1927794878997888,86.95214296446925,90.03799538483695,97.648858855033,100.8137717893305,103.99309887864636,119.59808569685651,0.05442177,-0.2194138020277023,-0.7959555387496948,0.5842579677821937,1.188701868057251,117006,1980s,0.01121416856657784,starter,NL,NL,0,0.5833333333333334,0.16666666666666666,0.5,0.25,0.5,0.25,0.16666666666666666,0.25,0.25,0.5833333333333334,0.3333333333333333,0.16666666666666666,0.25,0.5,1.0,0.25,0.375,11,82,0.400390625,kepshku01,Rookie of the Year,1984.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.0020699415285632293
1990,Scott Erickson,MIN,8,4,17,17,1,0,11,107.1,52,2.6832301315438087,65.59922399514491,4.08469668369384,104.48879539772176,-1.4014665521500316,69.49361099931866,73.2872638532528,96.29890107108736,99.03365184053192,77.2426407782132,111.15070871069597,0.01528384,1.0737520456314087,0.734727680683136,0.3358096676107023,1.1138828992843628,113884,1990s,0.010400400553542136,starter,AL,AL,0,1.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.8571428571428571,0.21428571428571427,0.33482142857142855,7,76,0.39965596330275227,ericksc01,Rookie of the Year,1990.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.010025696037641538
2006,James Shields,TBR,6,8,21,21,1,0,11,124.2,104,4.836898494391997,108.04587756443084,4.390063313230536,97.21847567813072,0.446835181161461,135.501915917061,115.3761329493501,105.7255318446869,101.52982381264944,116.89729619768374,86.26984506622406,0.12222222,-0.8328039646148682,-0.8004693388938904,0.0368824073213883,1.6790341138839722,448306,2000s,0.013518793187471595,starter,AL,AL,0,0.3684210526315789,0.631578947368421,0.42105263157894735,0.3157894736842105,0.21052631578947367,0.7894736842105263,0.5263157894736842,0.5789473684210527,0.5263157894736842,0.5789473684210527,0.21052631578947367,0.15789473684210525,0.8421052631578947,0.7894736842105263,0.42105263157894735,0.47368421052631576,0.4901315789473684,11,78,0.3985745614035087,shielja02,Rookie of the Year,2006.0,AL,0.0,0.0,0.0,0.0,0.0,0,-0.006705345930876555
1977,Paul Moskau,CIN,6,6,19,19,2,2,7,106.0,70,4.0754716981132075,103.31865190015976,3.804080758004819,96.70514626670337,0.2713909401083887,108.2403665940717,101.30953180800503,107.67395679479128,107.61853134608768,108.44642158176102,100.19036797734276,0.06507592,-0.2537619769573211,-0.1565625965595245,-0.1101331884711515,1.4365659952163696,119439,1970s,0.013552509388833676,starter,NL,NL,0,0.5,0.75,0.75,0.375,0.125,0.375,0.375,0.75,0.25,0.875,0.625,0.75,0.75,0.75,0.625,0.25,0.5546875,5,69,0.3984375,moskapa01,Rookie of the Year,1977.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.0023939809146917086
1974,Dave Freisleben,SDP,9,14,31,31,6,2,17,206.2,126,3.7016122655244432,107.42531130103175,3.8604774481052297,109.92696527900978,-0.1588651825807865,79.15873605967113,85.96936534249264,95.78831621697736,106.63315502921328,103.9658976517478,131.33849973632113,0.01866081,0.353300005197525,-0.055904321372509,0.3634263798404973,1.551795482635498,114417,1970s,0.007525681293091649,starter,NL,NL,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.7083333333333333,2,68,0.3979779411764707,freisda01,Rookie of the Year,1974.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.0017133850882518188
1977,Bob Shirley,SDP,12,17,35,35,1,0,18,201.1,135,3.7996686821909176,103.19561755436456,4.27777804369718,112.65277772529826,-0.4781093615062621,88.82948013620896,117.34461071491226,101.84935266645236,110.05131861728412,107.3681681457868,120.8699733949566,0.04565702,0.3461740612983703,-0.8599441051483154,1.1931304032804004,1.2619644403457642,122172,1970s,0.006275308007686545,starter,NL,NL,0,0.625,0.125,0.375,0.125,0.5,0.25,0.25,0.125,0.625,0.75,0.875,0.25,0.25,0.625,1.0,0.8125,0.47265625,7,71,0.39375,shirlbo01,Rookie of the Year,1977.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.0017214025922345614
2017,Kyle Freeland,COL,11,11,28,28,0,0,13,149.2,99,4.149220771991468,83.27068987628716,4.694388128284782,102.5681580074856,-0.5451673562933141,65.2787237060143,82.98794465671608,109.31887372742706,110.75572020601749,68.99012301823613,105.68545929619542,0.05748865,0.7087178230285645,0.0033690568525344,0.7070493530768109,1.861109733581543,607536,2010s,0.012473925828294525,starter,NL,NL,0,1.0,0.5833333333333334,0.75,0.3333333333333333,0.25,0.4166666666666667,0.75,0.6666666666666666,0.7916666666666666,0.25,0.6666666666666666,0.5833333333333334,0.08333333333333333,0.16666666666666666,1.0,0.8333333333333334,0.5703125000000001,6,77,0.39374999999999993,freelky01,Rookie of the Year,2017.0,NL,3.0,150.0,0.0,0.0,0.02,1,0.004750119457296009
2019,Merrill Kelly,ARI,13,14,32,32,0,0,15,183.1,158,4.418181573032361,99.43459829629111,4.512191221858258,104.08129264712008,-0.0940096488258968,102.41575461798708,104.61692764952669,103.9385679446632,99.53166657688055,87.68987023580067,85.6214631786318,0.12998713,0.135839968919754,0.7236592769622803,-0.571722058113268,1.8785587549209597,518876,2010s,0.01025974197116854,starter,NL,NL,0,0.45454545454545453,0.5454545454545454,0.36363636363636365,0.6363636363636364,0.45454545454545453,0.6363636363636364,0.5454545454545454,0.45454545454545453,0.9090909090909091,0.6363636363636364,0.5454545454545454,0.6363636363636364,0.7272727272727273,0.6363636363636364,0.18181818181818182,0.8181818181818182,0.5738636363636364,4,66,0.3935643564356435,kellyme01,Rookie of the Year,2019.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.0007418895080270563
2019,Spencer Turnbull,DET,3,17,30,30,0,0,9,148.1,146,4.6112356388230475,99.45251224753557,3.989290321416562,87.19916238700715,0.6219453174064862,92.27964290422987,58.65927381122638,105.18202409249857,106.55406536736533,97.9127862800191,106.10443569119988,0.13262195,-0.5099179744720459,0.0263469126075506,-0.5288306672066991,2.7841029167175293,605513,2010s,0.018798804299240576,starter,AL,AL,0,0.36363636363636365,0.9090909090909091,0.9090909090909091,0.45454545454545453,0.36363636363636365,0.36363636363636365,0.8181818181818182,0.8181818181818182,0.5454545454545454,0.9090909090909091,0.36363636363636365,0.45454545454545453,0.5454545454545454,0.7272727272727273,0.2727272727272727,0.3181818181818182,0.5710227272727272,5,67,0.3929455445544555,turnbsp01,Rookie of the Year,2019.0,AL,0.0,0.0,0.0,0.0,0.0,0,-0.0034430653239165827
1998,Sidney Ponson,BAL,8,8,20,20,0,0,8,113.0,71,5.176990800908802,114.7338997585515,4.537382234844783,99.40199316884126,0.6396085660640196,119.19148010188404,108.13664741392216,110.10899278224568,102.6025377141976,88.67035277452818,74.3931996846814,0.07926829,-0.1688900589942932,-0.6925291419029236,0.5083691601635543,1.4264944791793823,132260,1990s,0.01262384494849011,starter,AL,AL,0,0.42857142857142855,0.7857142857142857,0.5,0.5714285714285714,0.35714285714285715,0.9285714285714286,0.5714285714285714,0.7857142857142857,0.17857142857142858,0.42857142857142855,0.7142857142857143,0.5714285714285714,0.7857142857142857,0.6428571428571429,0.7857142857142857,0.14285714285714285,0.5736607142857143,5,80,0.39037298387096786,ponsosi01,Rookie of the Year,1998.0,AL,1.0,140.0,0.0,0.0,0.007142857142857143,1,-0.0014946022919848957
2008,Greg Smith,OAK,7,16,32,32,2,0,13,190.1,111,4.161120618235861,98.9485998370883,4.81853307605671,113.44335495369783,-0.6574124578208487,63.85721861718541,99.34039628092069,91.13793198936509,96.70143051853704,81.21035252549251,127.17490457424154,0.03,0.554634153842926,0.2333265542984008,0.3617546149906014,1.3654993772506714,460105,2000s,0.00718305827065056,starter,AL,AL,0,0.45454545454545453,0.18181818181818182,0.5454545454545454,0.6363636363636364,0.8181818181818182,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.8181818181818182,0.36363636363636365,0.8181818181818182,0.6363636363636364,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.4602272727272727,8,83,0.3897357723577236,smithgr02,Rookie of the Year,2008.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.002917591550988564
2015,Chris Heston,SFG,12,11,31,31,2,1,14,177.2,141,3.951219059731195,105.62730905376183,4.01727094711937,109.1770547090692,-0.0660518873881748,82.36673732175042,83.03277256479542,100.6450943823236,100.96738141215786,91.33252532779962,110.88520159598116,0.10321716,-0.4424359500408172,0.3564013242721557,-0.8185505771597312,1.313252568244934,518790,2010s,0.007411131874971412,starter,NL,NL,0,0.2857142857142857,0.35714285714285715,0.7142857142857143,0.5714285714285714,0.42857142857142855,0.5,0.35714285714285715,0.35714285714285715,0.9285714285714286,0.42857142857142855,0.21428571428571427,0.7142857142857143,0.42857142857142855,0.35714285714285715,0.07142857142857142,0.8214285714285714,0.47098214285714285,10,84,0.3894817073170731,hestoch01,Rookie of the Year,2015.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.0024968168738195105
1984,Jeff Robinson,SFG,7,15,33,33,1,1,12,169.2,102,4.455795944951082,127.98702456713052,3.5108840288755143,99.2838980488459,0.9449119160755676,112.52630269299738,96.43137419557333,111.66848731708824,107.6532451270922,93.21332656139155,82.83692289319902,0.06910569,-1.505086064338684,-1.5859915018081665,0.0675466069624348,2.135176181793213,121315,1980s,0.01261924457324594,starter,NL,NL,0,0.08333333333333333,0.4166666666666667,0.4166666666666667,0.08333333333333333,0.08333333333333333,0.5833333333333334,0.5,0.4166666666666667,0.5833333333333334,0.4166666666666667,0.08333333333333333,0.08333333333333333,0.6666666666666666,0.6666666666666666,0.75,0.4583333333333333,0.3932291666666667,10,83,0.3875558035714286,robinje01,Rookie of the Year,1984.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.00889530770885747
2009,David Price,TBR,10,7,23,23,0,0,10,128.1,102,4.418182518608988,103.68777053777774,4.585395683565916,105.51764351201317,-0.1672131649569284,93.2044966733036,107.1496342570855,91.05012827491925,96.06041588316648,104.05901433424404,111.64591519673858,0.08617594,0.0912758857011795,0.0277034547179937,0.0734936152524346,1.1201497316360474,456034,2000s,0.008744338264137763,starter,AL,AL,0,0.4444444444444444,0.5,0.4444444444444444,0.5,0.9444444444444444,0.1111111111111111,0.3888888888888889,0.3888888888888889,0.4722222222222222,0.8333333333333334,0.5,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.49826388888888884,11,75,0.38721590909090914,priceda01,Rookie of the Year,2009.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.0007125361881434778
2019,Dakota Hudson,STL,16,7,32,32,0,0,17,174.0,136,3.3620686706833527,80.12376830515771,4.915158751814456,114.43277320282073,-1.5530900811311033,59.115929259823616,83.62166625635497,98.32396809521498,106.61111619265758,77.78232500921554,131.57591183155387,0.06763926,1.4088242053985596,0.0719516575336456,1.299708612038041,1.0343977212905884,641712,2010s,0.0059448144901757954,starter,NL,NL,0,0.7272727272727273,0.2727272727272727,0.7272727272727273,0.36363636363636365,0.5454545454545454,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.7272727272727273,0.2727272727272727,0.9090909090909091,0.5454545454545454,0.09090909090909091,0.09090909090909091,1.0,0.9090909090909091,0.4943181818181818,7,70,0.3858292079207921,hudsoda02,Rookie of the Year,2019.0,NL,4.0,150.0,0.0,0.0,0.02666666666666667,1,0.008096690835623905
2018,Joey Lucchesi,SDP,8,9,26,26,0,0,6,130.0,145,4.084614905182483,104.63989955296356,4.314277594188278,107.16474029898475,-0.2296626890057949,130.13273723049605,145.56861318419112,103.1274061885957,99.73806897467664,118.02658570151712,90.69706997352108,0.18613139,-0.8541980385780334,-1.1826308965682983,0.2317137510611839,1.0055779218673706,664192,2010s,0.007735214783595158,starter,NL,NL,0,0.5,0.4166666666666667,0.25,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.3333333333333333,0.4166666666666667,0.75,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.8333333333333334,0.75,0.3333333333333333,0.20833333333333334,0.49739583333333326,8,82,0.383739406779661,lucchjo01,Rookie of the Year,2018.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.006570754142907949
1989,Derek Lilliquist,ATL,8,10,30,30,0,0,12,165.0,78,3.981817813589587,106.58556310357854,3.732337546983487,100.12859566854108,0.2494802666061,126.30376419901272,124.56164689585454,121.92824527847436,110.21156992454505,71.13497252945655,56.32054591601477,0.06171108,-1.243124008178711,-1.1930222511291504,-0.0823163949737555,2.0322442054748535,117767,1980s,0.012316631548332445,starter,NL,NL,0,0.2,0.2,0.2,0.2,0.2,1.0,0.4,0.2,0.6,0.4,0.4,0.4,1.0,1.0,0.8,0.6,0.4875,5,72,0.3816105769230769,lillide01,Rookie of the Year,1989.0,NL,6.0,120.0,0.0,0.0,0.05,1,-0.0075340848980527935
2005,Brad Halsey,ARI,8,12,26,26,0,0,13,154.0,80,4.5,101.23577486454845,4.52003116607666,102.62655346279456,-0.0200311660766603,102.85661817493926,108.72014196905184,112.7174217179772,104.29582235107588,70.28064242672653,68.3287452860649,0.06092125,-0.81073397397995,-0.567781925201416,-0.2150310371922094,2.0119783878326416,433517,2000s,0.013064794726185984,starter,NL,NL,0,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.45454545454545453,0.18181818181818182,1.0,0.6363636363636364,0.7272727272727273,0.5454545454545454,0.18181818181818182,0.2727272727272727,0.36363636363636365,0.8181818181818182,0.5454545454545454,0.2727272727272727,0.5454545454545454,0.5056818181818181,7,91,0.3806818181818181,halsebr01,Rookie of the Year,2005.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.00526450632454513
2008,Johnny Cueto,CIN,9,14,31,31,0,0,14,174.0,158,4.810344827586207,109.22118361480892,4.896386096121251,109.89652768653568,-0.0860412685350437,114.720954781779,146.5003314123101,100.60407666499611,101.63623248447368,114.72056743489767,99.99965917085922,0.11703511,-1.228538155555725,-1.400864601135254,0.1278248826196781,1.0724507570266724,456501,2000s,0.006163510097854439,starter,NL,NL,0,0.2727272727272727,0.45454545454545453,0.09090909090909091,0.36363636363636365,0.36363636363636365,0.5454545454545454,0.18181818181818182,0.09090909090909091,0.36363636363636365,0.8181818181818182,0.2727272727272727,0.18181818181818182,0.8181818181818182,0.9090909090909091,0.36363636363636365,0.45454545454545453,0.40909090909090906,9,87,0.37779471544715443,cuetojo01,Rookie of the Year,2008.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.007060564112389225
