Season,Name,Team,G,IP,SO,ERA,ERA-,FIP,FIP-,E-F,K/BB+,HR/9+,AVG+,WHIP+,K%+,BB%+,K-BB%,WPA,WPA/LI,Clutch,WAR,MLBAMID,decade,WAR/IP,pos,league,award_id,ERA-_rank,FIP-_rank,HR/9+_rank,WHIP+_rank,AVG+_rank,BB%+_rank,WAR_rank,WAR/IP_rank,IP_rank,K%+_rank,WPA_rank,WPA/LI_rank,K/BB+_rank,K-BB%_rank,Clutch_rank,mean_rookie_rank,rookie_rank,rk_rel_tc,rk_st_tc,mlb_rank,mean_mlb_rank,mlb_rel_tc,mlb_st_tc,key_bbref,awardID,yearID,lgID,pointsWon,pointsMax,votesFirst,unanimous,vote_share,vote_getter,rookie_of_the_year,rk_bat_tc,mlb_bat_tc
1995,Carlos Perez,WSN,23,135.1,101,3.7241376511042814,88.0924373357516,3.886548120132133,92.76434955759522,-0.1624104690278516,194.6248048222031,118.31601047014487,98.95761946408015,87.50703786514171,104.346685714516,53.61427906923235,0.13250883,0.0887121111154556,-0.2012942880392074,0.2955754159548523,2.1377766132354736,120405,1990s,0.01582366108982586,starter,NL,NL,0.7692307692307693,0.7692307692307693,0.15384615384615385,0.8461538461538461,0.6923076923076923,1.0,0.6923076923076923,0.7692307692307693,0.5384615384615384,0.8461538461538461,0.38461538461538464,0.23076923076923078,1.0,0.9230769230769231,0.6923076923076923,0.6850961538461539,20,0,0,0.6105263157894737,0.5861842105263158,0,0,perezca01,Rookie of the Year,1995.0,NL,4.0,140.0,0.0,0.0,0.02857142857142857,1,0,0,0
1997,Cory Lidle,NYM,52,74.2,50,3.133928678169546,77.5264602468676,3.832425945936418,92.19983015268242,-0.6984972677668719,125.9437287932018,87.42949808982969,99.61835118986542,91.0827497737578,90.66892976476746,71.99162272227396,0.09646302,0.8441460132598877,0.8825820088386536,0.0353938192061477,0.4574175775051117,117756,1990s,0.00616465737877509,relief,NL,NL,0.6923076923076923,0.6153846153846154,0.6923076923076923,0.8461538461538461,0.5384615384615384,1.0,0.6153846153846154,0.6153846153846154,0.8846153846153846,0.6923076923076923,0.9230769230769231,1.0,0.8461538461538461,0.7692307692307693,0.6923076923076923,0.747863247863248,17,0,0,0.6642857142857143,0.5841269841269842,0,0,lidleco01,Rookie of the Year,1997.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1997,Brett Tomko,CIN,19,117.0,88,3.153846359503745,74.95523524274753,4.057929646172028,94.51674225246131,-0.9040832866682824,100.75498303456143,87.6785877100489,87.95133708654784,87.8086984011176,102.75061114997438,101.98068015966288,0.09109731,1.3734538555145264,0.7169113159179688,0.650120497975123,1.7581253051757812,123387,1990s,0.015026712010049412,starter,NL,NL,1.0,0.7142857142857143,0.7142857142857143,1.0,1.0,0.42857142857142855,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.42857142857142855,1.0,1.0,0.7589285714285715,18,0,0,0.6203703703703703,0.5836226851851852,0,0,tomkobr01,Rookie of the Year,1997.0,NL,4.0,140.0,0.0,0.0,0.02857142857142857,1,0,0,0
2023,Gregory Santos,CHW,60,66.1,66,3.3919604492111683,78.63248556344566,2.652025168526196,59.55715812201168,0.7399352806849722,142.78496431068768,22.166371347555675,106.38638998653364,99.8503378398079,98.4604624221736,68.95716624490059,0.16955017,-0.6138059496879578,0.578649640083313,-1.0680429047897684,1.5428396463394165,666619,2020s,0.023340993136753654,relief,AL,AL,0.5454545454545454,1.0,0.8636363636363636,0.36363636363636365,0.13636363636363635,0.8636363636363636,0.9545454545454546,0.9545454545454546,0.7272727272727273,0.4090909090909091,0.09090909090909091,0.6363636363636364,0.8636363636363636,0.6363636363636364,0.045454545454545456,0.5909090909090909,24,0,0,0.6441717791411042,0.5831629175187457,0,0,santogr01,Rookie of the Year,2023.0,AL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012,Dale Thayer,SDP,64,57.2,47,3.433527071503634,94.3333532835502,3.042428957584714,80.90071881051604,0.39109811391892,156.8256046378644,64.50038946882702,95.63753338899664,85.9669385081153,99.62566481327036,63.52640278395539,0.14893617,1.0303239822387695,0.4870177209377289,0.3534655845998634,0.6765113472938538,445612,2010s,0.011827121456186253,relief,NL,NL,0.29411764705882354,0.5882352941176471,0.5294117647058824,0.7647058823529411,0.5294117647058824,0.9411764705882353,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.35294117647058826,0.7058823529411765,0.5882352941176471,0.9411764705882353,0.5294117647058824,0.8235294117647058,0.6258169934640522,20,0,0,0.6351351351351351,0.5822072072072072,0,0,thayeda01,Rookie of the Year,2012.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2019,Colin Poche,TBR,51,51.2,72,4.703227774216982,107.41316414570264,4.084977582044486,93.50903865167167,0.6182501921724963,141.31359879773794,108.26290599856344,71.55826229243755,74.683091724729,153.02153138542613,108.28508010755633,0.25603865,0.5171940326690674,0.5826737284660339,-0.2292039130655252,0.5903890132904053,621363,2010s,0.011531035415828228,relief,AL,AL,0.2,0.56,0.16,0.96,0.96,0.6,0.64,0.64,0.52,0.96,0.72,0.8,0.88,0.96,0.4,0.6577777777777778,28,0,0,0.6646706586826348,0.5806719893546242,0,0,pocheco01,Rookie of the Year,2019.0,AL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2010,Madison Bumgarner,SFG,18,111.0,86,2.999999793800162,77.98989199562685,3.654418963246626,94.75435424592924,-0.6544191694464647,148.45878022868416,95.53372636386446,107.08071573069532,96.92900684278769,95.20213593482008,64.12698330721011,0.12711864,1.074984073638916,0.3203312158584595,0.8560911028491853,1.684375882148743,518516,2010s,0.015174557496835522,starter,NL,NL,0.8181818181818182,0.6363636363636364,0.5454545454545454,0.8181818181818182,0.45454545454545453,1.0,0.5454545454545454,0.7272727272727273,0.36363636363636365,0.5454545454545454,0.8181818181818182,0.6363636363636364,0.9545454545454546,0.9090909090909091,1.0,0.7017045454545455,25,0,0,0.6240601503759399,0.5803571428571427,0,0,bumgama01,Rookie of the Year,2010.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1993,Matt Turner,MIA,55,68.0,59,2.9117643791911876,72.37085939158845,3.782465279061087,93.51968534344584,-0.8707008998698993,120.68135865679844,106.75671694033046,84.74370104621552,87.76655867594934,137.70532908043273,114.10654199669526,0.11827957,0.716088056564331,0.6220532059669495,-0.1002026124046434,0.4700500667095184,123521,1990s,0.006912500981022329,relief,NL,NL,0.6363636363636364,0.2727272727272727,0.18181818181818182,0.6363636363636364,0.7272727272727273,0.6363636363636364,0.5454545454545454,0.45454545454545453,0.7272727272727273,0.8181818181818182,0.8181818181818182,0.45454545454545453,0.7272727272727273,0.8181818181818182,0.6363636363636364,0.6035353535353535,11,0,0,0.6974789915966386,0.5777310924369746,0,0,turnema01,Rookie of the Year,1993.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2000,Kelly Wunsch,CHW,83,61.1,51,2.9347833996686563,58.900646275268855,3.8352550074148777,77.80099836937315,-0.9004716077462214,105.14378485015482,48.72194858272216,81.01519711955254,86.44038881662507,124.81333162477422,118.70728098626742,0.08494209,-0.1246558353304863,0.7911449670791626,-0.8829933873434028,1.1191959381103516,279823,2000s,0.018317445795586768,relief,AL,AL,1.0,1.0,1.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,1.0,1.0,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.5,0.5,0.3333333333333333,0.6666666666666666,10,0,0,0.6643835616438356,0.5776255707762556,0,0,wunscke01,Rookie of the Year,2000.0,AL,2.0,140.0,0.0,0.0,0.014285714285714285,1,0,0,0
2008,Jair Jurrjens,ATL,31,188.1,139,3.679646117074237,87.02595672535982,3.593965195159829,83.86687608313875,0.0856809219144079,98.04181415589476,51.33994053632341,98.77925016910372,98.48162900745189,95.46293732844768,97.36961346811148,0.08487085,0.3435721099376678,0.6143643260002136,-0.272889358683375,3.3140270709991455,457453,2000s,0.01761843206272805,starter,NL,NL,0.8181818181818182,0.9090909090909091,1.0,0.45454545454545453,0.5454545454545454,0.6363636363636364,0.9090909090909091,0.8181818181818182,0.7272727272727273,0.6363636363636364,0.45454545454545453,0.8181818181818182,0.5454545454545454,0.5454545454545454,0.2727272727272727,0.6704545454545455,19,0,0,0.6016260162601627,0.5767276422764227,0,0,jurrjja01,Rookie of the Year,2008.0,NL,34.0,160.0,0.0,0.0,0.2125,1,0,0,0
2016,Zach Davies,MIL,28,163.1,135,3.96734743295443,93.92596109575736,3.893499251393079,92.83061941891982,0.0738481815613498,140.53575932666985,99.27397978096694,104.07151322237176,94.11305296957266,92.88716488214652,66.09504478649846,0.14222874,0.8082358837127686,0.5350214838981628,0.2701699065539408,2.5332741737365723,605200,2010s,0.015532030495012707,starter,NL,NL,0.45454545454545453,0.36363636363636365,0.36363636363636365,0.45454545454545453,0.36363636363636365,0.9090909090909091,0.7272727272727273,0.36363636363636365,0.8181818181818182,0.18181818181818182,0.36363636363636365,0.36363636363636365,0.7272727272727273,0.45454545454545453,0.8181818181818182,0.5369318181818181,15,0,0,0.6290322580645161,0.5763608870967742,0,0,davieza02,Rookie of the Year,2016.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2005,Chad Qualls,HOU,77,79.2,60,3.276151359687694,77.73155115107467,3.748064801562814,87.31073625308451,-0.4719134418751207,130.8067861665252,77.42810343425317,94.18923747037933,87.57699590218657,107.82417677705236,82.43010338465491,0.11246201,0.5118319392204285,1.0181918144226074,-0.6196236237392219,0.692333459854126,430589,2000s,0.008741584089067247,relief,AL,AL,0.6818181818181818,0.8181818181818182,0.5,0.8181818181818182,0.6363636363636364,0.8636363636363636,0.8636363636363636,0.6363636363636364,0.9318181818181818,0.5454545454545454,0.7272727272727273,0.8636363636363636,0.9090909090909091,0.7727272727272727,0.18181818181818182,0.6818181818181818,27,0,0,0.6666666666666666,0.576241134751773,0,0,quallch01,Rookie of the Year,2005.0,AL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2019,Jairo Díaz,COL,56,57.2,63,4.526012059692654,90.8486783235736,3.699558662188446,79.32935889401635,0.8264533975042081,122.5099849539599,80.28208854012053,101.39659209819042,98.47413059178449,110.88883603296512,90.51411818406343,0.17959184,0.6523140072822571,0.2018189877271652,0.3497181228043891,0.8935848474502563,545064,2010s,0.015622112717661823,relief,NL,NL,0.44,0.8,0.56,0.56,0.28,0.68,0.84,0.8,0.64,0.68,0.76,0.4,0.72,0.76,0.84,0.6444444444444444,27,0,0,0.6586826347305389,0.5748502994011977,0,0,diazja01,Rookie of the Year,2019.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2022,Zach Jackson,OAK,54,48.0,67,3.000000715255908,80.27990926871975,2.779097588856996,72.59420770433725,0.2209031263989116,73.34054752490955,17.415236235407967,70.1778566108983,101.4533495403318,149.2919617688805,203.55992132277305,0.16831683,0.568497896194458,0.6713104248046875,-0.3309013591092967,0.8968653082847595,667427,2020s,0.018684693922599156,relief,AL,AL,0.43333333333333335,0.8,0.9666666666666667,0.3333333333333333,0.9,0.03333333333333333,0.7666666666666667,0.8666666666666667,0.38333333333333336,0.9,0.6,0.5666666666666667,0.3,0.5666666666666667,0.3,0.587962962962963,26,0,0,0.6460674157303371,0.5745942571785269,0,0,jacksza02,Rookie of the Year,2022.0,AL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2017,Jordan Montgomery,NYY,29,155.1,144,3.881973994702909,88.96930213128765,4.065364956656836,90.57584943325448,-0.1833909619539278,109.2974520360748,92.98305790624327,93.2121663553622,92.28785578918792,102.83160897061268,94.08417364852409,0.14329738,0.773076057434082,1.5262000560760498,-0.66327045714472,2.5547451972961426,656756,2010s,0.016471600240465137,starter,AL,AL,0.75,0.9166666666666666,0.6666666666666666,0.8333333333333334,0.9166666666666666,0.5833333333333334,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.75,0.75,1.0,0.9166666666666666,0.9166666666666666,0.08333333333333333,0.7734375,31,0,0,0.6173913043478261,0.5730978260869564,0,0,montgjo01,Rookie of the Year,2017.0,AL,4.0,150.0,0.0,0.0,0.02666666666666667,1,0,0,0
2007,Chris Schroder,WSN,37,45.1,43,3.176472281090606,74.51471404355004,3.0410756231178726,69.56983399030862,0.1353966579727332,143.175899016204,37.97179382766153,78.56600353080808,80.29862482884191,130.72543300146066,91.30407600267422,0.14583333,-0.002173917600885,0.4268251359462738,-0.4309869137705854,0.7604942321777344,456744,2000s,0.016862399826557302,relief,NL,NL,0.55,0.85,0.75,0.75,0.75,0.7,0.8,0.8,0.375,0.75,0.4,0.45,0.8,0.8,0.3,0.6180555555555557,23,0,0,0.6459627329192547,0.572808833678399,0,0,schroch01,Rookie of the Year,2007.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2009,Daniel Bard,BOS,49,49.1,63,3.6486504354827023,78.01251743858307,3.380867682067627,78.28579220906934,0.2677827534150752,141.3020043499693,81.98057005466912,83.70981774936291,90.99930319111589,168.8649133534541,119.50637998556265,0.19339623,-0.0594161748886108,0.3014766275882721,-0.3642425801452418,0.6698323488235474,453268,2000s,0.013642206697017257,relief,AL,AL,0.6206896551724138,0.8620689655172413,0.4827586206896552,0.6206896551724138,0.7241379310344828,0.3793103448275862,0.8275862068965517,0.8275862068965517,0.3275862068965517,1.0,0.3448275862068966,0.4827586206896552,0.8275862068965517,0.9310344827586207,0.3448275862068966,0.6312260536398467,37,0,0,0.6455696202531646,0.5726090014064698,0,0,bardda01,Rookie of the Year,2009.0,AL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012,Tommy Milone,OAK,31,190.0,137,3.7421049626316303,93.989988252787,3.9260309756165457,96.92492708208296,-0.1839260129849149,155.19634418858018,104.4563943954463,109.68097820268376,97.81488747809324,89.10533819674922,57.41458523329067,0.12768647,0.7473880052566528,0.759143590927124,-0.0379207176910704,3.077775478363037,543548,2010s,0.01619881830717388,starter,AL,AL,0.45454545454545453,0.36363636363636365,0.2727272727272727,0.5454545454545454,0.18181818181818182,0.8181818181818182,0.7272727272727273,0.6363636363636364,0.7272727272727273,0.36363636363636365,0.7272727272727273,0.6363636363636364,0.9090909090909091,0.6363636363636364,0.45454545454545453,0.5653409090909092,17,0,0,0.631578947368421,0.5720942982456141,0,0,milonto01,Rookie of the Year,2012.0,AL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2014,Jeurys Familia,NYM,76,77.1,73,2.2112074782818705,63.37298885053702,3.0675969792319493,82.667066089172,-0.8563895009500788,84.73767271658097,41.58583477197771,83.3523491960173,92.8869649258854,110.35739731957072,130.23415478197398,0.12732919,0.6816560626029968,0.8029863834381104,-0.3277446192771928,0.8632083535194397,544727,2010s,0.011195957892599738,relief,NL,NL,0.7333333333333333,0.4666666666666667,0.7333333333333333,0.6,0.7333333333333333,0.4,0.7333333333333333,0.5333333333333333,0.9333333333333333,0.5333333333333333,0.7333333333333333,0.8,0.4,0.4666666666666667,0.4,0.6074074074074074,21,0,0,0.6474358974358975,0.5692663817663818,0,0,familje01,Rookie of the Year,2014.0,NL,2.0,150.0,0.0,0.0,0.013333333333333334,1,0,0,0
2013,Justin Wilson,PIT,58,73.2,59,2.0769237939217664,57.89185859177184,3.4143703394724865,92.95371538460002,-1.33744654555072,83.6990412933042,55.12457702857563,76.71361435524696,82.61598503368664,101.4548288198575,121.21384588720652,0.10508475,1.7781540155410769,1.312718152999878,0.1967628583120433,0.494678258895874,458677,2010s,0.006757899711692268,relief,NL,NL,0.9655172413793104,0.41379310344827586,0.6896551724137931,0.896551724137931,0.9310344827586207,0.27586206896551724,0.5172413793103449,0.5172413793103449,0.8620689655172413,0.4482758620689655,1.0,0.896551724137931,0.3448275862068966,0.3793103448275862,0.7586206896551724,0.6628352490421456,31,0,0,0.6466666666666666,0.5692592592592592,0,0,wilsoju10,Rookie of the Year,2013.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2014,Yordano Ventura,KCR,30,181.1,156,3.2261030316662236,82.30234445770779,3.6396051240627334,97.20741426520888,-0.4135020923965098,85.34818767325888,78.24199031985391,95.67646768454723,101.39862321547386,99.6664781572431,116.77632651441256,0.1121134,1.0200380086898804,0.8868022561073303,0.126485340115154,2.4885668754577637,570649,2010s,0.013741396330523268,starter,AL,AL,0.75,0.5,0.75,0.625,0.875,0.25,0.6875,0.5625,1.0,0.4375,0.6875,0.6875,0.375,0.375,0.5625,0.6328125,22,0,0,0.6428571428571429,0.5687003968253969,0,0,ventuyo01,Rookie of the Year,2014.0,AL,9.0,150.0,0.0,0.0,0.06,1,0,0,0
2013,Caleb Thielbar,MIN,49,46.0,39,1.7608700032947382,43.66753900063521,3.395680549329552,85.64944983152884,-1.634810546034814,111.52776382147438,75.57489534617588,60.62646811839306,62.693262249601624,114.03508580074482,102.24816650008486,0.14619883,0.7501699924468994,1.727826476097107,-0.640607336949625,0.5449361801147461,573204,2010s,0.011846438698146654,relief,AL,AL,1.0,0.6206896551724138,0.5172413793103449,1.0,1.0,0.6206896551724138,0.5862068965517241,0.6206896551724138,0.13793103448275862,0.5862068965517241,0.7586206896551724,1.0,0.5517241379310345,0.6551724137931034,0.13793103448275862,0.6379310344827585,28,0,0,0.6333333333333333,0.5679629629629629,0,0,thielca01,Rookie of the Year,2013.0,AL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2009,Jeff Niemann,TBR,30,177.2,124,3.849906411800787,90.35122721557438,4.07644591669578,93.92348655212992,-0.2265395048949927,103.70510301472882,77.39700752542677,99.62379042609774,95.45722235287218,93.57534572016726,90.23215027557424,0.08632138,1.56745183467865,1.1250901222229004,0.5115539825206674,2.7832586765289307,435298,2000s,0.015706877407048143,starter,AL,AL,0.6666666666666666,0.7777777777777778,0.8333333333333334,0.5555555555555556,0.7222222222222222,0.5,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.6111111111111112,0.8333333333333334,0.8333333333333334,0.7222222222222222,0.7222222222222222,0.8333333333333334,0.7413194444444444,41,0,0,0.5818181818181818,0.5673295454545455,0,0,niemaje01,Rookie of the Year,2009.0,AL,21.0,160.0,0.0,0.0,0.13125,1,0,0,0
2022,Joe Ryan,MIN,27,147.0,151,3.5510204081632653,92.38231149774498,3.9899820220713713,101.90552455550402,-0.438961613908106,116.05460410299936,113.73212789088711,87.99724054663763,87.97826005764536,112.52603099298702,96.959556853901,0.17218543,1.2300983667373655,0.2987379133701324,0.966050351182428,2.131153106689453,657746,2020s,0.014497640181560906,starter,AL,AL,0.8,0.5,0.5,0.9,0.9,0.7,0.7,0.6,1.0,0.7,0.9,0.7,0.6,0.6,1.0,0.7531249999999998,35,0,0,0.6068376068376068,0.5667735042735044,0,0,ryanjo04,Rookie of the Year,2022.0,AL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2009,Kevin Jepsen,LAA,54,54.2,48,4.9390284111672935,112.22726215065052,2.8592786876590663,65.72671241234094,2.079749723508227,124.6574073506672,29.592995863241445,110.3362455700654,106.8881050881514,115.0873588712466,92.32291917019512,0.12236287,0.7657838463783264,0.4413225948810577,0.1239224812249842,1.1498820781707764,448178,2000s,0.0212155364976158,relief,AL,AL,0.10344827586206896,0.9310344827586207,1.0,0.2413793103448276,0.034482758620689655,0.8275862068965517,0.896551724137931,0.9310344827586207,0.6206896551724138,0.41379310344827586,0.7931034482758621,0.6206896551724138,0.7586206896551724,0.5862068965517241,0.5862068965517241,0.6187739463601533,34,0,0,0.6392405063291139,0.5666315049226441,0,0,jepseke01,Rookie of the Year,2009.0,AL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011,Rex Brothers,COL,48,40.2,59,2.8770504397628707,65.57003674859597,2.8778452375888928,69.9605704885689,-0.000794797826022,126.39276317173882,98.2085900589906,87.38904414757278,99.59371439674176,179.9902167517844,142.4054700250465,0.22674419,0.4498360157012939,0.4706146717071533,-0.0887557672051219,0.734403669834137,571521,2010s,0.0182687480058243,relief,NL,NL,0.8076923076923077,0.7692307692307693,0.4230769230769231,0.34615384615384615,0.46153846153846156,0.3076923076923077,0.6923076923076923,0.7692307692307693,0.038461538461538464,0.8461538461538461,0.38461538461538464,0.6153846153846154,0.7307692307692307,0.8461538461538461,0.23076923076923078,0.5427350427350427,19,0,0,0.6326530612244898,0.566137566137566,0,0,brothre01,Rookie of the Year,2011.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
