Season,Name,Team,G,IP,SO,ERA,ERA-,FIP,FIP-,E-F,K/BB+,HR/9+,AVG+,WHIP+,K%+,BB%+,K-BB%,WPA,WPA/LI,Clutch,SV,BS,SD,MD,WAR,MLBAMID,decade,WAR/IP,IP/G,SD_pct,pos,league,award_id,rookie_of_the_year,ERA-_rank,FIP-_rank,HR/9+_rank,WHIP+_rank,AVG+_rank,BB%+_rank,MD_rank,WAR_rank,WAR/IP_rank,IP_rank,K%+_rank,WPA_rank,WPA/LI_rank,K/BB+_rank,K-BB%_rank,SD_rank,SD_pct_rank,Clutch_rank,mean_rookie_rank,rookie_rank,mlb_rank,mean_mlb_rank,key_bbref,awardID,yearID,lgID,pointsWon,pointsMax,votesFirst,unanimous,vote_share,vote_getter,WPA/IP
2009,Greg Burke,SDP,48,45.2,33,4.1386870533044195,108.0869579948273,4.367157034925091,106.8867746231649,-0.2284699816206714,71.15197407402786,79.40506740408428,104.96418785263349,112.8118695775432,88.54540559645852,124.44546754700605,0.04901961,-0.5251020789146423,-0.7636130452156067,0.179808518833291,0,2.0,8,7,-0.1178394705057144,457566,2000s,-0.002607067931542354,0.9416666666666668,0.5333333333333333,relief,NL,NL,0,0.13793103448275862,0.27586206896551724,0.5172413793103449,0.034482758620689655,0.10344827586206896,0.3103448275862069,0.4827586206896552,0.1724137931034483,0.1724137931034483,0.13793103448275862,0.1724137931034483,0.20689655172413793,0.06896551724137931,0.13793103448275862,0.13793103448275862,0.3103448275862069,0.20689655172413793,0.6551724137931034,0.23563218390804597,28,143,0.2441983122362869,burkegr01,Rookie of the Year,2009.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.011617302630854918
2009,Esmerling Vasquez,ARI,53,53.0,45,4.415096246293085,99.9563125547538,4.191423854542899,97.16042648039004,0.2236723917501857,76.9511945226111,68.41821703783229,99.35930403525984,110.8932215842332,103.49463034446188,134.49385883604546,0.06722689,-1.4574240446090698,-0.5816934108734131,-1.058086865504621,0,4.0,6,10,0.0857529267668724,458220,2000s,0.0016179797503183472,1.0,0.375,relief,NL,NL,0,0.27586206896551724,0.41379310344827586,0.6896551724137931,0.10344827586206896,0.27586206896551724,0.2413793103448276,0.2413793103448276,0.27586206896551724,0.27586206896551724,0.5862068965517241,0.3448275862068966,0.034482758620689655,0.10344827586206896,0.2413793103448276,0.20689655172413793,0.1896551724137931,0.06896551724137931,0.06896551724137931,0.2576628352490421,27,144,0.24402250351617438,vasques01,Rookie of the Year,2009.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.027498566879416413
2017,Dan Altavilla,SEA,41,46.2,52,4.242857720900634,100.8859521104045,4.786211344660575,111.06315369440652,-0.5433536237599412,100.64473711047684,132.64320528118353,93.91089177819867,101.32338881140753,118.71788227855214,117.95736268816624,0.15763547,-0.9539759755134584,-0.6275136470794678,-0.7623152409314042,0,4.0,5,8,-0.0584093034267425,656186,2010s,-0.0012642706369424782,1.126829268292683,0.38461538461538464,relief,AL,AL,0,0.4090909090909091,0.22727272727272727,0.13636363636363635,0.4090909090909091,0.6363636363636364,0.36363636363636365,0.36363636363636365,0.22727272727272727,0.22727272727272727,0.36363636363636365,0.6818181818181818,0.09090909090909091,0.18181818181818182,0.5,0.5,0.29545454545454547,0.18181818181818182,0.18181818181818182,0.33207070707070707,20,143,0.24301075268817204,altavda01,Rookie of the Year,2017.0,AL,0.0,0.0,0.0,0.0,0.0,0,-0.020648830638819445
1993,Kerry Taylor,SDP,29,40.0,27,4.5000008583070485,111.74596324993088,3.7383478641510286,89.8497724007325,0.76165299415602,55.22706241723294,0.0,108.12867171466488,128.94103267068542,94.52653926588845,171.15981299504287,0.00537634,-0.442793995141983,-0.3077916800975799,-0.795710073709329,0,0.0,1,5,0.2007831782102584,123147,1990s,0.00501957945525646,1.3793103448275863,0.16666666666666666,relief,NL,NL,0,0.2727272727272727,0.45454545454545453,0.9545454545454546,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.9090909090909091,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.36363636363636365,0.2853535353535353,11,113,0.24299719887955185,tayloke01,Rookie of the Year,1993.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.011069849878549575
1995,Andres Berumen,SDP,37,44.1,42,5.684212156657788,140.7302375188331,4.727357563667187,111.79823529794956,0.9568545929906004,58.45167403137186,63.73682128174523,85.42704818959892,119.63349449096587,118.64588001274616,202.9811529873297,0.02898551,-0.8634800314903259,-0.3282769918441772,-0.7279777127750042,1,0.0,5,8,-0.1308643668889999,110947,1990s,-0.002967445961201812,1.191891891891892,0.38461538461538464,relief,NL,NL,0,0.14285714285714285,0.35714285714285715,0.9285714285714286,0.2857142857142857,0.9285714285714286,0.07142857142857142,0.5714285714285714,0.35714285714285715,0.35714285714285715,0.07142857142857142,0.6428571428571429,0.21428571428571427,0.35714285714285715,0.2857142857142857,0.2857142857142857,0.10714285714285714,0.14285714285714285,0.21428571428571427,0.3511904761904762,11,101,0.2361111111111111,beruman01,Rookie of the Year,1995.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.01958004606554027
2010,Hector Ambriz,CLE,34,48.1,37,5.586206602625007,139.3457951186752,5.353704375517644,130.61518623277752,0.2325022271073624,103.08104826928,188.58552696069495,129.932083469787,130.63649928310411,93.08861942612576,90.30623594834042,0.08928571,-0.5562000870704651,-1.5933785438537598,0.2492592581139581,0,0.0,1,4,-0.3604577481746673,459932,2010s,-0.007493924078475412,1.4147058823529413,0.2,relief,AL,AL,0,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.7083333333333334,0.9375,0.16666666666666666,0.16666666666666666,0.2916666666666667,0.4166666666666667,0.25,0.041666666666666664,0.5416666666666666,0.5416666666666666,0.041666666666666664,0.041666666666666664,0.7916666666666666,0.2905092592592593,23,131,0.23489932885906045,ambrihe01,Rookie of the Year,2010.0,AL,0.0,0.0,0.0,0.0,0.0,0,-0.011563411373606343
2011,Nate Adcock,KCR,21,47.1,29,4.183098703924332,100.62107996474404,4.208484909113995,104.73248670741371,-0.0253862051896627,53.63595104441353,57.80410730694629,101.55733555966631,111.64388019472892,78.4791210146162,146.31813355084677,0.0245098,-0.4618699848651886,0.093297392129898,-1.1319579076177355,1,0.0,3,3,-0.0459868088364601,502264,2010s,-0.0009763653680777091,2.242857142857143,0.5,relief,AL,AL,0,0.3076923076923077,0.34615384615384615,0.6538461538461539,0.11538461538461539,0.15384615384615385,0.19230769230769232,0.8653846153846154,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.11538461538461539,0.11538461538461539,0.34615384615384615,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.1346153846153846,0.11538461538461539,0.24786324786324787,25,138,0.23469387755102045,adcocna01,Rookie of the Year,2011.0,AL,0.0,0.0,0.0,0.0,0.0,0,-0.009806156791192963
2010,Alex Burnett,MIN,41,47.2,37,5.286714838037644,126.83256302462075,4.73518556997058,115.02975553326851,0.551529268067064,76.19034002512,114.73389177120411,110.04368106644198,116.87967267249633,98.823937333536,129.706642610928,0.06635071,0.0657339915633201,-0.0693684816360473,0.1708382933484449,0,0.0,4,7,-0.2318821251392364,488751,2010s,-0.0049127568885431435,1.151219512195122,0.36363636363636365,relief,AL,AL,0,0.125,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.125,0.25,0.7291666666666666,0.3333333333333333,0.3333333333333333,0.25,0.5416666666666666,0.5,0.4166666666666667,0.2916666666666667,0.2916666666666667,0.14583333333333334,0.08333333333333333,0.5833333333333334,0.3240740740740741,20,132,0.23434004474272932,burneal01,Rookie of the Year,2010.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.0013926693127822055
2002,Jeremy Fikac,SDP,65,69.0,66,5.478260869565218,142.74237558867017,5.1070020067519035,126.58650221443447,0.3712588628133142,100.06432908908307,167.2988295719479,104.03064624692404,114.31390025707825,118.78115720823348,118.70479019812718,0.10062893,-2.3440940380096436,-1.5282738208770752,-0.5025511323121994,0,6.0,12,18,-0.7369186878204346,407235,2000s,-0.010679980982904848,1.0615384615384615,0.4,relief,NL,NL,0,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.18181818181818182,0.22727272727272727,0.5454545454545454,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.75,0.7272727272727273,0.045454545454545456,0.045454545454545456,0.6363636363636364,0.6818181818181818,0.6136363636363636,0.11363636363636363,0.36363636363636365,0.29671717171717166,20,126,0.23317683881064166,fikacje01,Rookie of the Year,2002.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.0339723773624586
2008,Manny Acosta,ATL,46,53.0,31,3.566038505850415,84.33906490384493,5.207490426291443,121.80133337913908,-1.6414519204410278,58.868493840596926,116.09462731914331,93.657050197756,100.37340175225948,76.5885404335677,130.10106672591746,0.02212389,-0.9851480722427368,-0.0421634465456008,-0.8107928901277127,3,2.0,11,9,-0.5377529859542847,407924,2000s,-0.010146282753854428,1.1521739130434783,0.55,relief,NL,NL,0,0.5625,0.125,0.3125,0.4375,0.375,0.3125,0.25,0.125,0.125,0.5,0.0625,0.1875,0.4375,0.125,0.125,0.5625,0.5,0.1875,0.2951388888888889,14,155,0.23057259713701436,acostma01,Rookie of the Year,2008.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.018587699476278054
1977,Don Collins,ATL,34,50.1,20,3.933776424494429,92.55089030664176,4.903606811397644,115.82789324256323,-0.9698303869032155,45.81602814215083,106.67696734117992,102.05601609905293,111.8673978470022,65.22348350751128,142.35953430193933,-0.03196347,-0.590857982635498,0.3035822212696075,-0.8867120689680364,2,0.0,6,6,-0.2506349086761474,112504,1970s,-0.0050026927879470535,1.473529411764706,0.5,relief,NL,NL,0,0.25,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.25,0.25,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.25,0.4166666666666667,0.25,0.23148148148148145,12,93,0.22794959908361967,collido01,Rookie of the Year,1977.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.01179357250769457
2010,Andrew Cashner,CHC,53,54.1,50,4.8036827803283995,116.13672210096796,5.028763402218863,124.4726660017423,-0.2250806218904637,74.80481172887033,141.94197424653595,101.98864211293548,116.08109814212467,105.3436991647817,140.82476569180665,0.08064516,-0.0854540094733238,0.0195092856884002,-0.0897549816658445,0,1.0,11,11,-0.587517499923706,488768,2010s,-0.010859842882138744,1.0207547169811322,0.5,relief,NL,NL,0,0.2916666666666667,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.5833333333333334,0.08333333333333333,0.14583333333333334,0.08333333333333333,0.08333333333333333,0.5833333333333334,0.6666666666666666,0.4166666666666667,0.5,0.25,0.4583333333333333,0.5625,0.4375,0.375,0.3414351851851852,19,137,0.22427293064876958,cashnan01,Rookie of the Year,2010.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.001579556552187131
1974,Bill Travers,MIL,22,52.0,30,4.3269214898177335,120.09224519651475,4.40514201130412,122.46350183495568,-0.0782205214863864,66.64445924310073,122.5533773050838,109.10622265693408,121.5083673583608,101.66697637002068,152.55129815183227,0.00436681,-0.6956300139427185,-0.2416176050901413,-0.4803047251654934,0,0.0,4,8,-0.4064241647720337,123442,1970s,-0.00781584932253911,2.3636363636363638,0.3333333333333333,relief,NL,NL,0,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.6428571428571429,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.8571428571428571,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.36904761904761896,6,78,0.22256944444444443,travebi01,Rookie of the Year,1974.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.013377500268129202
2006,Willie Eyre,MIN,42,59.1,26,5.308989219150262,118.6851706700146,5.438882807796781,124.1715640088563,-0.1298935886465191,58.512190929303166,107.74201383729188,113.15701035147164,115.60163168926762,57.38594525163503,98.07519280199786,0.01454545,0.0688719972968101,-0.2826581299304962,0.5077586744376039,0,0.0,2,3,-0.3786840140819549,425466,2000s,-0.006407512928628678,1.4071428571428573,0.4,relief,AL,AL,0,0.058823529411764705,0.11764705882352941,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.5294117647058824,1.0,0.11764705882352941,0.11764705882352941,0.47058823529411764,0.11764705882352941,0.35294117647058826,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.8823529411764706,0.24836601307189543,16,138,0.2218442932728647,eyrewi01,Rookie of the Year,2006.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.001165346823973098
1993,George Tsamis,MIN,41,68.1,30,6.190245745476177,140.23703388909647,5.139567873783064,119.17728800630528,1.0506778716931129,68.6809421887169,128.41995393331703,117.77145081756836,116.65274251081708,65.6486694168993,95.58498565283284,0.00970874,-0.4222440123558044,-1.0776989459991455,0.3354373870074029,1,0.0,4,6,-0.4022540152072906,123490,1990s,-0.005906813732853019,1.6609756097560975,0.4,relief,AL,AL,0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.8181818181818182,0.7272727272727273,0.09090909090909091,0.09090909090909091,0.8181818181818182,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.8181818181818182,0.303030303030303,10,116,0.22105508870214752,tsamige01,Rookie of the Year,1993.0,AL,0.0,0.0,0.0,0.0,0.0,0,-0.006200352604343678
2021,Riley Smith,ARI,18,42.1,28,4.889764367022701,116.25569103004815,4.918065828552451,119.88682292517792,-0.0283014615297503,118.3904079628631,121.21234774986743,116.43305341067128,104.12488260273469,64.57710237496141,54.54589051422697,0.10215054,-0.6313232183456421,-0.9456597566604614,-0.7972605345951003,1,0.0,0,4,-0.195538580417633,642092,2020s,-0.004644621862651615,2.338888888888889,0.0,relief,NL,NL,0,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.38095238095238093,0.14285714285714285,1.0,0.9285714285714286,0.19047619047619047,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.19047619047619047,0.047619047619047616,0.6666666666666666,0.19047619047619047,0.047619047619047616,0.047619047619047616,0.23809523809523808,0.26587301587301587,19,146,0.22076978939724035,smithri01,Rookie of the Year,2021.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.014995800910822851
1981,Don Cooper,MIN,25,48.2,26,3.8835612379558784,102.69008345856264,5.456403075841189,146.91703127056937,-1.5728418378853108,64.02503153193376,208.33781626871067,101.6647235177432,118.23818649469332,98.6774419794602,154.1232221699813,-0.00921659,-0.5149019956588745,-0.3632439076900482,-0.1961258617487399,0,0.0,7,6,-0.9772531986236572,112653,1980s,-0.020274962627046828,1.9280000000000002,0.5384615384615384,relief,AL,AL,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.45370370370370366,3,74,0.22074074074074077,coopedo01,Rookie of the Year,1981.0,AL,0.0,0.0,0.0,0.0,0.0,0,-0.010682614017818972
2003,Franklyn German,DET,45,44.2,41,6.044777496059473,137.86188415827476,5.807642023142353,131.55212455425232,0.23713547291712,47.170813900627586,90.55822564907898,102.1637792295144,148.689258644244,117.68992860099804,249.4973482084418,-0.01801802,-0.0483779497444629,-0.7824442982673645,0.7510002980418921,5,2.0,12,10,-0.7439365983009338,407883,2000s,-0.01683114475793968,0.9822222222222223,0.5454545454545454,relief,AL,AL,0,0.05,0.05,0.45,0.05,0.25,0.05,0.3,0.05,0.05,0.1,0.75,0.35,0.05,0.1,0.1,0.6,0.4,0.8,0.2527777777777778,19,136,0.22029320987654322,germafr01,Rookie of the Year,2003.0,AL,0.0,0.0,0.0,0.0,0.0,0,-0.0010945237498747261
